date,r2
2018-10-04,-0.5799661201688648
2018-10-05,0.061167687673736815
2018-10-08,0.02502574998894369
2018-10-09,-0.8902706827609814
2018-10-11,-0.4366241214280888
2018-10-12,-0.282953520425655
2018-10-15,-0.10044674286055022
2018-10-16,-0.006141735785378577
2018-10-17,0.08885583673051434
2018-10-18,0.02933621242205997
2018-10-19,0.11867498713429192
2018-10-22,-0.024033775315976946
2018-10-23,-0.27064954090340554
2018-10-24,0.1419845054358304
2018-10-25,0.18245412095270008
2018-10-26,0.05763384395436999
2018-10-29,-0.009111264770774952
2018-10-30,-0.3027851213690944
2018-10-31,-1.014955937672764
2018-11-01,-0.2252286961360186
2018-11-02,0.15991207818204334
2018-11-05,-0.19612714917680552
2018-11-06,-0.31485213117163036
2018-11-07,0.04291764538438936
2018-11-08,0.146632917160469
2018-11-09,-0.36961837112491724
2018-11-12,-0.04394707697300593
2018-11-13,-0.09780628393709234
2018-11-14,-0.5478747498239722
2018-11-15,-0.6010331023200386
2018-11-16,-0.1616711309894705
2018-11-19,-0.9987637967095488
2018-11-20,-1.0448406433681914
2018-11-21,-0.3816169450421969
2018-11-22,-1.2444030493468845
2018-11-23,0.06404403562052341
2018-11-26,-0.18879911986750253
2018-11-27,-1.7405586215952469
2018-11-28,-0.4745417854619072
2018-11-29,-0.32167913071051735
2018-11-30,-0.6703294134497821
2018-12-03,-0.5519913992995824
2018-12-04,-0.5149043652096881
2018-12-05,-1.7794218093161054
2018-12-06,-0.5234848301369872
2018-12-07,-0.351882617572425
2018-12-10,-1.1136328064863368
2018-12-11,-0.0534853960596291
2018-12-12,-0.8249425814592357
2018-12-13,0.05793241155972484
2018-12-14,0.0835845149615092
2018-12-17,-0.988159810341317
2018-12-18,-0.3611091825257038
2018-12-19,-0.5142915436058373
2018-12-20,-0.10261982433666317
2018-12-21,0.11326928768706968
2018-12-22,-0.9775629123215768
2018-12-24,-1.1346136600972256
2018-12-25,-0.49290669329609815
2018-12-26,-0.7496643740702957
2018-12-27,-0.3933872452182834
2018-12-28,-0.1826977494106392
