date,r2
2018-10-04,0.0065917543274812695
2018-10-05,0.14666925470736858
2018-10-08,0.22975878981755038
2018-10-09,0.21555039998776515
2018-10-11,-0.09220712545220855
2018-10-12,0.2359289073652706
2018-10-15,0.18011051722221683
2018-10-16,0.24707329105196574
2018-10-17,0.21006099999000005
2018-10-18,0.3158427232242841
2018-10-19,0.26753928396041493
2018-10-22,0.25122960058477495
2018-10-23,0.25493989160661534
2018-10-24,0.33845554612440565
2018-10-25,0.16308544532805624
2018-10-26,0.22684746910837006
2018-10-29,0.18251386963451266
2018-10-30,0.2067019420438061
2018-10-31,0.2108894258851488
2018-11-01,0.23756831610002793
2018-11-02,0.24680731798242894
2018-11-05,0.23565273442606305
2018-11-06,0.15252642816399908
2018-11-07,0.11693667009794118
2018-11-08,0.25766518205812416
2018-11-09,0.16352983342542127
2018-11-12,0.1057324716732132
2018-11-13,0.23706059865876705
2018-11-14,0.15284270090356977
2018-11-15,0.07328193338030708
2018-11-16,0.08225016331996604
2018-11-19,0.09065325521412837
2018-11-20,0.24419952720716287
2018-11-21,0.27000290678563454
2018-11-22,0.049751770106426396
2018-11-23,0.20201016560515328
2018-11-26,0.1451448842185472
2018-11-27,0.08196873219301148
2018-11-28,0.23807320551121136
2018-11-29,0.026799057272331228
2018-11-30,0.23646238513835194
2018-12-03,-0.029174242697738162
2018-12-04,-0.0853526367097397
2018-12-05,0.11215465480162079
2018-12-06,0.15714240453432715
2018-12-07,-0.30950827274277226
2018-12-10,0.1689457272821896
2018-12-11,0.19210617954549647
2018-12-12,0.22856526072772354
2018-12-13,0.1816502122822956
2018-12-14,0.21964081844338357
2018-12-17,0.15019483293420488
2018-12-18,0.1779408494917919
2018-12-19,0.18448546129256982
2018-12-20,0.10865876315355094
2018-12-21,0.1918682864952016
2018-12-22,-0.36802124225644817
2018-12-24,0.16948079961339757
2018-12-25,0.10758959950747171
2018-12-26,0.2645588342208186
2018-12-27,0.06113893309367513
2018-12-28,0.14122967684970078
