,training_start_date,testing_date,label,gbrt_oosR2,linear_oosR2,plsr_oosR2,lasso_oosR2,nn_oosR2
0,2018-01-22,2018-08-07,Y_M_1,0.17613689061752957,0.07009263991973558,0.05501756982659389,0.06912228601112769,0.013701629009526872
1,2018-01-22,2018-08-07,Y_M_2,0.22117825134381786,0.1460311149713055,0.13672344734402253,0.14389473242905637,0.09510870085289491
2,2018-01-22,2018-08-07,Y_M_3,0.22954027490522955,0.19716908647670583,0.19253364659821184,0.19194199318363378,0.09987391541390357
3,2018-01-22,2018-08-07,Y_M_4,0.1678082635190089,0.1837992708860985,0.1830653937962422,0.17749033397171887,0.11615359476421806
4,2018-01-22,2018-08-07,Y_M_5,0.1278135274581771,0.14557062405689125,0.14824013973808048,0.1381548544472876,-2.8143613602830384
5,2018-01-22,2018-08-08,Y_M_1,0.2140173912995318,0.1342114243503436,0.13280561411368563,0.13430256160735998,0.08725282444823357
6,2018-01-22,2018-08-08,Y_M_2,0.20167396841288543,0.1455047834127947,0.1462239753443363,0.14695574996451213,-0.029909478559235758
7,2018-01-22,2018-08-08,Y_M_3,0.11217451890452335,0.06627956805278945,0.06838499124036868,0.06871424238677992,0.06275757880854127
8,2018-01-22,2018-08-08,Y_M_4,0.05417050564643444,0.033870240064568624,0.0336576565829142,0.03596476633920287,0.06752891588291932
9,2018-01-22,2018-08-08,Y_M_5,0.045985092693138,0.021476362410056238,0.017940879316836855,0.02181269449204859,-3.2032341433067315
10,2018-01-22,2018-08-09,Y_M_1,0.28441022663427906,0.1766939134773232,0.18664471416525685,0.17547795757488494,-0.07257622997745639
11,2018-01-22,2018-08-09,Y_M_2,0.2891265637536068,0.22025771559213958,0.22394824350218734,0.21844440308837665,0.03576982281983376
12,2018-01-22,2018-08-09,Y_M_3,0.30136230343222037,0.24810169228025392,0.25073848341114224,0.2461830171892333,0.27400155341255106
13,2018-01-22,2018-08-09,Y_M_4,0.3025256496903116,0.25648304064474337,0.25876410973325403,0.25597190635880285,0.2302112926098869
14,2018-01-22,2018-08-09,Y_M_5,0.3297198444234226,0.27649245721879445,0.27898811408742863,0.27695812857427304,-0.7954951710597993
