,training_start_date,testing_date,label,gbrt_oosR2,linear_oosR2,plsr_oosR2,lasso_oosR2,nn_oosR2
180,2018-01-23,2018-11-05,Y_M_1,0.2574909808178024,0.08048247737736092,0.0935526289440588,0.09690007788883648,-3.809767125706465e-05
181,2018-01-23,2018-11-05,Y_M_2,0.20846998209404122,0.1258725477922602,0.12623892684044324,0.1402140491184921,0.1105569580195954
182,2018-01-23,2018-11-05,Y_M_3,0.1817399427732952,0.1360802304781692,0.1317988331318094,0.14610359923577776,0.1166688114618576
183,2018-01-23,2018-11-05,Y_M_4,0.15610463741449632,0.12708057267267903,0.1243671558495988,0.13567078566696944,0.1057701474023881
184,2018-01-23,2018-11-05,Y_M_5,0.15228384340540865,0.1417478341155708,0.13885217893336288,0.14965931089058074,0.18381638635628395
185,2018-01-23,2018-11-06,Y_M_1,0.2263972003625383,0.12373162964132733,0.13524343782466797,0.13042618557550967,-0.0027359189811555495
186,2018-01-23,2018-11-06,Y_M_2,0.20085444401673946,0.13192693084661278,0.1360750982293475,0.13576021809976258,0.11099457409146862
187,2018-01-23,2018-11-06,Y_M_3,0.15375132526700974,0.09426136465069868,0.09660762052216576,0.09513350400588594,0.08604640678093811
188,2018-01-23,2018-11-06,Y_M_4,0.1045852146403472,0.06456317369001374,0.061545422530885796,0.06441588523726882,0.02340461061065313
189,2018-01-23,2018-11-06,Y_M_5,0.09093037918129487,0.05903614968701288,0.05383283095420587,0.05907653755191478,0.04020090504197327
190,2018-01-23,2018-11-07,Y_M_1,0.1440217404252131,0.1302501184702014,0.09574805376252604,0.12039235130825765,-0.0005013304224343873
191,2018-01-23,2018-11-07,Y_M_2,0.07268335469532106,0.0740339292257508,0.05392036733288418,0.06572586714625295,0.05808590228524013
192,2018-01-23,2018-11-07,Y_M_3,0.05616677430913586,0.05251894038554894,0.04593293248773289,0.048739624721768626,0.007296445221367076
193,2018-01-23,2018-11-07,Y_M_4,0.02850848255005534,0.026216643728610878,0.02530612670657395,0.02462578730700815,-0.016584539800565068
194,2018-01-23,2018-11-07,Y_M_5,0.009205028503628476,0.005310218932785494,0.006453742538439999,0.004320215375731684,0.021578393392565065
195,2018-01-23,2018-11-08,Y_M_1,0.2227418473547863,0.16767517761302286,0.16913731578430724,0.16784750667350057,-0.005921646101843426
196,2018-01-23,2018-11-08,Y_M_2,0.19331522307723706,0.17215327064329633,0.16433120066924067,0.16967508817403443,0.07926607302027655
197,2018-01-23,2018-11-08,Y_M_3,0.19959976431926119,0.22612157621113738,0.22516116986303158,0.22241588821757963,0.08954232669475859
198,2018-01-23,2018-11-08,Y_M_4,0.2191412375633387,0.2825258684045159,0.28777497497728244,0.2783959996171854,0.17316603811193287
199,2018-01-23,2018-11-08,Y_M_5,0.22938398814535277,0.2885039395001824,0.29576451928695646,0.28702834657645215,0.2719846169222403
200,2018-01-24,2018-10-15,Y_M_1,0.1762292877638526,0.18650906654019428,0.16070352856170245,0.1785987458879752,0.08968225706843745
201,2018-01-24,2018-10-15,Y_M_2,0.03052305166335512,0.05209470592685084,0.030891002774381057,0.048260260514073505,0.0009794717375910533
202,2018-01-24,2018-10-15,Y_M_3,0.013716425989311108,-0.002953296766623703,-0.010614088161297053,-0.0040084309548888974,-7.817677717183377
203,2018-01-24,2018-10-15,Y_M_4,0.019623406145751976,-0.014159242290316287,-0.014832368880007607,-0.016794038397857536,0.0649894525343313
204,2018-01-24,2018-10-15,Y_M_5,0.05227672561743579,-0.03102757704130532,-0.03656155332965061,-0.034406316360714895,-0.0003018235586902396
205,2018-01-24,2018-10-16,Y_M_1,0.2745727275531462,0.17791670838373974,0.17001566898729228,0.1812724081866326,0.14422632107262934
206,2018-01-24,2018-10-16,Y_M_2,0.243507458360661,0.17791456040027098,0.17789733957084763,0.18146198095817023,0.17871660900571906
207,2018-01-24,2018-10-16,Y_M_3,0.15747095456544602,0.11488523129796402,0.12000045793712188,0.12000516223322188,-3.0124681528417137
208,2018-01-24,2018-10-16,Y_M_4,0.09739486800062024,0.07255690020051364,0.07595352482967876,0.07572830931282715,-0.05419804177609499
209,2018-01-24,2018-10-16,Y_M_5,0.042487388523539726,0.027545569525702307,0.030006822486341123,0.031892519917172124,-0.02075523029561177
210,2018-01-24,2018-10-17,Y_M_1,0.20948866697158955,0.16523955847349303,0.1491758393000683,0.1599378421707599,0.07439168045749
211,2018-01-24,2018-10-17,Y_M_2,0.15966511517175086,0.14897002881245291,0.13838976457014607,0.14622436278259054,0.15151352757089043
212,2018-01-24,2018-10-17,Y_M_3,0.10466682523211257,0.12675145338402616,0.12090154310038359,0.12357944763982265,-3.626421541428238
213,2018-01-24,2018-10-17,Y_M_4,0.05461822732516086,0.08287444685642908,0.07986410439924696,0.08072095118522193,-0.003424370022299117
214,2018-01-24,2018-10-17,Y_M_5,0.01947995185164353,0.04596198346060021,0.042043715178398,0.04231073329785018,0.05134658286559036
215,2018-01-24,2018-10-18,Y_M_1,0.266049501816887,0.16839331385238668,0.18079695752932723,0.1748615286592733,0.12691811458332292
216,2018-01-24,2018-10-18,Y_M_2,0.18850806216085925,0.14704324289063875,0.14926800536392057,0.15145867603217888,0.14733964043155356
217,2018-01-24,2018-10-18,Y_M_3,0.14263049273517928,0.12957714937093157,0.13238257015963506,0.1318829090878254,-2.7969448931332503
218,2018-01-24,2018-10-18,Y_M_4,0.13681448463175605,0.12403193703707749,0.13000290042351414,0.1245612645461064,0.06095434138042155
219,2018-01-24,2018-10-18,Y_M_5,0.12266867632126133,0.10691430414926728,0.11054058621691676,0.107713884525658,0.09131874168694087
220,2018-01-24,2018-10-19,Y_M_1,0.2358896833338685,0.12260971286344835,0.13480449670825223,0.1261189135625228,0.11838050224597751
221,2018-01-24,2018-10-19,Y_M_2,0.24083723172343374,0.16711098234860666,0.1688799134774298,0.17057249662340657,0.18750511348282364
222,2018-01-24,2018-10-19,Y_M_3,0.19444450236472136,0.15610503201141412,0.15480978028098935,0.15767188442379765,-4.378169371906364
223,2018-01-24,2018-10-19,Y_M_4,0.15791486129900378,0.11657732576096191,0.1119214425851075,0.11827792112940294,0.053935379229157476
224,2018-01-24,2018-10-19,Y_M_5,0.1245242666934525,0.09288026781217083,0.08584245731996065,0.09328750375046668,0.05331676846887823
225,2018-01-24,2018-10-22,Y_M_1,0.160665252827071,0.1317424011102708,0.10366961293304466,0.12475313960803325,0.07440344669006527
226,2018-01-24,2018-10-22,Y_M_2,0.11745367213990776,0.08134271656669378,0.05604558030427176,0.07791486477917986,0.04835996613400617
227,2018-01-24,2018-10-22,Y_M_3,0.07980953247012867,0.03472985085039748,0.01771922545730531,0.03259011646943333,-6.082103797774223
228,2018-01-24,2018-10-22,Y_M_4,0.06723419800301289,0.011521700228516174,0.001356746188429514,0.009751818534347367,-0.19030068316408122
229,2018-01-24,2018-10-22,Y_M_5,-0.005046581137103878,-0.044890112765203494,-0.05529224371212016,-0.045084277321826294,-0.16783483982009373
230,2018-01-24,2018-10-23,Y_M_1,0.13844893347169152,0.09003942058447445,0.07129960628425125,0.092223752186818,0.03278537074982624
231,2018-01-24,2018-10-23,Y_M_2,0.07483177665750196,0.0394105632366788,0.019077720236483242,0.0376255119259471,0.060717185435053445
232,2018-01-24,2018-10-23,Y_M_3,0.04718444134973343,0.03487132198173404,0.019066665994896037,0.031637938615619254,-2.6601536384620275
233,2018-01-24,2018-10-23,Y_M_4,0.05832395518323996,0.0318732969199661,0.024799107938061837,0.028167015247732796,0.09195290256193711
234,2018-01-24,2018-10-23,Y_M_5,0.046511145812920374,0.00926638791836587,0.0012174318719856412,0.004972353136405982,-0.0005753614300525457
235,2018-01-24,2018-10-24,Y_M_1,0.2755093031550764,0.2536823249009934,0.2388881116147844,0.2520765601669501,0.18576856770984795
