training_start_date,testing_date,label,gbrt_oosR2,linear_oosR2,plsr_oosR2,lasso_oosR2,nn_oosR2
2018/1/22,2018/8/21,Y_M_1,0.145258682,0.063954097,0.064065827,0.072412966,0.095422815
2018/1/22,2018/8/21,Y_M_2,0.204899001,0.144647039,0.136918932,0.149242582,0.137809051
2018/1/22,2018/8/21,Y_M_3,0.247379765,0.22022212,0.214504731,0.224003534,0.065440809
2018/1/22,2018/8/21,Y_M_4,0.267491317,0.258484809,0.253738986,0.262251986,0.248628493
2018/1/22,2018/8/21,Y_M_5,0.291024744,0.301254041,0.297972502,0.302859971,0.278966115
2018/1/22,2018/8/22,Y_M_1,0.239449671,0.157685213,0.154395866,0.157650915,0.134753099
2018/1/22,2018/8/22,Y_M_2,0.204657283,0.166414497,0.163447238,0.16315727,0.187903562
2018/1/22,2018/8/22,Y_M_3,0.211354115,0.193269313,0.191554083,0.193645845,0.076146386
2018/1/22,2018/8/22,Y_M_4,0.190761975,0.198777197,0.197688047,0.199199513,0.186855091
2018/1/22,2018/8/22,Y_M_5,0.177549059,0.195057241,0.19493738,0.195631134,0.181525866
2018/1/22,2018/8/23,Y_M_1,0.167409518,0.093431048,0.085665089,0.098922494,0.07785614
2018/1/22,2018/8/23,Y_M_2,0.182222405,0.136589222,0.127408781,0.145857513,0.140523733
2018/1/22,2018/8/23,Y_M_3,0.226578278,0.190645328,0.178045778,0.194451553,0.076822904
2018/1/22,2018/8/23,Y_M_4,0.260962705,0.232998489,0.220716046,0.234564404,0.217812351
2018/1/22,2018/8/23,Y_M_5,0.284182448,0.265733874,0.255760068,0.265598401,0.223090059
2018/1/22,2018/8/24,Y_M_1,0.246551415,0.148343503,0.118819137,0.140714351,0.100391484
2018/1/22,2018/8/24,Y_M_2,0.198821528,0.18177678,0.161012966,0.175240583,0.185427439
2018/1/22,2018/8/24,Y_M_3,0.15341419,0.135904818,0.12214753,0.134835713,-0.047602734
2018/1/22,2018/8/24,Y_M_4,0.120068355,0.093950253,0.084098987,0.094457204,0.075496094
2018/1/22,2018/8/24,Y_M_5,0.092783669,0.069316641,0.063069106,0.069683741,0.12712987
2018/1/22,2018/8/27,Y_M_1,0.214303078,0.177918697,0.181484672,0.184227437,0.162298434
2018/1/22,2018/8/27,Y_M_2,0.273443459,0.243655318,0.243645144,0.254534953,0.225423835
2018/1/22,2018/8/27,Y_M_3,0.250879358,0.252007236,0.242963948,0.260595377,-0.02036297
2018/1/22,2018/8/27,Y_M_4,0.280587744,0.291556402,0.278891782,0.297877812,0.31075261
2018/1/22,2018/8/27,Y_M_5,0.29635241,0.304132878,0.292949104,0.311144799,0.260003109
2018/1/22,2018/8/28,Y_M_1,-0.085365768,-0.193821138,-0.176105204,-0.191676197,-0.244019074
2018/1/22,2018/8/28,Y_M_2,-0.167851277,-0.228647451,-0.211264631,-0.22756173,-0.223333217
2018/1/22,2018/8/28,Y_M_3,-0.353682384,-0.318715637,-0.313577956,-0.321078493,-0.65043126
2018/1/22,2018/8/28,Y_M_4,-0.441281898,-0.301625972,-0.300104819,-0.303621773,-0.295748447
2018/1/22,2018/8/28,Y_M_5,-0.403001479,-0.26650546,-0.265641065,-0.269825425,-0.599086034
2018/1/22,2018/8/29,Y_M_1,0.239705166,0.160604419,0.148425193,0.155796116,0.063597596
2018/1/22,2018/8/29,Y_M_2,0.202722307,0.147631478,0.13399008,0.144134537,0.082883755
2018/1/22,2018/8/29,Y_M_3,0.094960548,0.122356561,0.10728517,0.115469764,-0.058050419
2018/1/22,2018/8/29,Y_M_4,0.110455193,0.113641173,0.103801986,0.104191839,0.051973249
2018/1/22,2018/8/29,Y_M_5,0.109996894,0.115156945,0.109618426,0.106361609,0.065620272
2018/1/22,2018/8/30,Y_M_1,0.326178165,0.208265192,0.195506756,0.207756602,0.16532665
2018/1/22,2018/8/30,Y_M_2,0.253183568,0.155366594,0.142951717,0.160645231,0.164742596
2018/1/22,2018/8/30,Y_M_3,0.166647363,0.104485543,0.089776344,0.10463537,-0.0900429
2018/1/22,2018/8/30,Y_M_4,0.157348701,0.100942106,0.086508472,0.098524627,0.084307231
2018/1/22,2018/8/30,Y_M_5,0.113058345,0.083301834,0.068382011,0.081122806,0.099854626
2018/1/22,2018/8/31,Y_M_1,0.261993416,0.202550217,0.200055419,0.204723542,0.16802726
2018/1/22,2018/8/31,Y_M_2,0.257266217,0.192853924,0.18910285,0.202982384,0.169424584
2018/1/22,2018/8/31,Y_M_3,0.171696823,0.140308166,0.127245572,0.143135637,-0.104472151
2018/1/22,2018/8/31,Y_M_4,0.128033264,0.111128971,0.094303835,0.113066062,0.112528172
2018/1/22,2018/8/31,Y_M_5,0.098993228,0.10410053,0.086927855,0.104756158,0.134041318
2018/1/22,2018/9/3,Y_M_1,0.22043445,0.090770247,0.089078779,0.083725629,0.004074493
2018/1/22,2018/9/3,Y_M_2,0.168543063,0.09275168,0.08527032,0.081176503,0.049217694
2018/1/22,2018/9/3,Y_M_3,0.194228568,0.111505688,0.106586106,0.105346622,-0.089191785
2018/1/22,2018/9/3,Y_M_4,0.18651539,0.124850043,0.12328376,0.121664363,0.107911093
2018/1/22,2018/9/3,Y_M_5,0.173174845,0.137173786,0.139113173,0.134630628,0.070504926
2018/1/22,2018/9/4,Y_M_1,0.19848601,0.141475189,0.14445643,0.141025518,0.111531515
2018/1/22,2018/9/4,Y_M_2,0.208416492,0.156218587,0.158976558,0.153823012,0.159341126
2018/1/22,2018/9/4,Y_M_3,0.172857774,0.139748702,0.143558463,0.139443588,0.038234116
2018/1/22,2018/9/4,Y_M_4,0.145698028,0.120375574,0.124048342,0.118202024,0.096858824
2018/1/22,2018/9/4,Y_M_5,0.133234118,0.098676982,0.103602817,0.095750237,0.080854797
2018/1/22,2018/9/5,Y_M_1,0.267740636,0.172501568,0.18404743,0.171264779,0.144836462
2018/1/22,2018/9/5,Y_M_2,0.225406217,0.196207359,0.206344508,0.193627188,0.201406899
2018/1/22,2018/9/5,Y_M_3,0.155523664,0.149338928,0.154656512,0.146315009,-0.123728488
2018/1/22,2018/9/5,Y_M_4,0.093320601,0.088064273,0.091014659,0.084276205,0.043556826
2018/1/22,2018/9/5,Y_M_5,0.027387896,0.03429694,0.035830109,0.031273499,-0.004178131
2018/1/22,2018/9/6,Y_M_1,0.228395819,0.165590169,0.131198602,0.153311378,0.126656492
2018/1/22,2018/9/6,Y_M_2,0.179683361,0.152676803,0.129902748,0.142955163,0.131150588
2018/1/22,2018/9/6,Y_M_3,0.125427191,0.147436963,0.136482227,0.143156545,0.009648776
2018/1/22,2018/9/6,Y_M_4,0.100405354,0.127461967,0.120680885,0.125317262,0.105907857
2018/1/22,2018/9/6,Y_M_5,0.08349417,0.112321006,0.108226881,0.111594511,0.109325557
