date,r2
2018-10-03,0.056672456844583
2018-10-04,0.06857705898611999
2018-10-05,0.14796833385249808
2018-10-08,0.1200257512688837
2018-10-09,0.10882424438447913
2018-10-11,-0.3616654335963525
2018-10-12,0.004970558777522394
2018-10-15,0.17936188175514012
2018-10-16,0.010017874252806203
2018-10-17,-0.09795980660211434
2018-10-18,0.016613644857702337
2018-10-19,-0.1162990390500458
2018-10-22,0.17619959411179376
2018-10-23,-0.11433089293231036
2018-10-24,0.07932470311578066
2018-10-25,0.07648421047341081
2018-10-26,-0.2528802585490131
2018-10-29,-0.22652636521783487
2018-10-30,-0.2084464535649253
2018-10-31,-0.12362232275028351
2018-11-01,-0.11254227176441378
2018-11-02,-0.01876118690618611
2018-11-05,-0.14288960825200303
2018-11-06,0.22036099594704117
2018-11-07,0.1422108961662797
2018-11-08,0.26693821974267506
2018-11-09,0.14874837197235746
2018-11-12,0.1788986145936523
2018-11-13,0.10388226977228066
2018-11-14,0.17561623821541728
2018-11-15,0.23526992145784198
2018-11-16,0.26725206180698846
2018-11-19,0.03633308868769569
2018-11-20,0.25340481198737574
2018-11-21,-0.03952203097892015
2018-11-22,-0.06177077704303646
2018-11-23,0.161901078034553
2018-11-26,0.08893028290988225
2018-11-27,0.18698732522777228
2018-11-28,0.31287570122384223
2018-11-29,0.21149405742160177
2018-11-30,0.22377708767940208
2018-12-03,-0.03420265951437451
2018-12-04,-0.09529012998126074
2018-12-05,-0.5903063457174178
2018-12-06,-0.1007754783448318
2018-12-07,-0.7417611793198913
2018-12-10,-0.6074539737982556
2018-12-11,0.02626593156129431
2018-12-12,-0.3116123441442651
2018-12-13,-0.0620056642724498
2018-12-14,0.09790902076780938
2018-12-17,-1.3475219058573367
2018-12-18,-0.8761421833484104
2018-12-19,0.02422687336808771
2018-12-20,-0.6036959089907068
2018-12-21,-0.991131908326615
2018-12-22,-2.6443062154463552
2018-12-24,-4.28879037752799
2018-12-25,-2.5186723281064243
2018-12-26,-1.9188257248223177
2018-12-27,-0.15706951006056014
