Factor,T-values
const,-2.8486595371014602
GROUP1_0,49.098860602088074
GROUP1_1,30.71223207411851
GROUP1_2,19.537712706974652
GROUP1_3,13.941774894943093
GROUP1_4,15.859755038930585
GROUP5_0,-20.88346390941221
GROUP5_1,-20.225616674444836
GROUP5_2,-11.074433237961742
GROUP5_3,-14.648574742189208
GROUP5_4,-23.988382978242278
GROUP6_0,26.54079250748618
GROUP6_1,22.661685437451705
GROUP6_2,13.744796963084827
GROUP6_3,14.853533207806443
GROUP6_4,22.425361479336974
GROUP7_1,-9.839341112148759
GROUP7_2,-2.8383656417159893
GROUP7_3,8.889400182637079
GROUP7_4,-0.8660213931887877
GROUP7_5,8.351493663588217
GROUP15_1,-0.01842749230733914
GROUP15_2,1.195505541965963
GROUP15_3,-0.6698418677584692
GROUP15_4,4.01289185498723
GROUP15_5,-3.6037738964479686
GROUP11_1,-12.40103351263293
GROUP11_2,16.470746552288645
GROUP8_1,25.591559678570007
GROUP8_2,3.5696801611864015
GROUP8_3,6.739992400466702
GROUP8_4,-4.005015163232644
GROUP8_5,5.289893164200981
GROUP9_0,57.405223356201006
GROUP9_1,-2.2100391070288246
GROUP9_2,2.77292057457991
GROUP9_3,-16.76132584410838
GROUP9_4,-27.64425412671024
GROUP10_1,49.82779178024914
GROUP10_2,-3.4400827847991153
GROUP10_3,4.3852342940417035
GROUP10_4,-0.9164030698877537
GROUP10_5,-12.886523466376413
GROUP12,-0.09033130913711866
GROUP13_1,-13.530954740717926
GROUP13_2,7.269491559762773
GROUP13_3,0.6577012583780542
GROUP13_4,-9.48848556325563
GROUP13_5,2.837167942896171
GROUP1_0*GROUP5_0,4.863551637538066
GROUP1_0*GROUP6_0,-4.719064421610881
GROUP1_0*GROUP7_1,-4.2362055077949465
GROUP1_0*GROUP11_1,-14.227139953227265
GROUP1_0*GROUP8_1,-0.9406065120050845
GROUP1_0*GROUP9_0,2.949617399060459
GROUP1_0*GROUP10_1,2.5276321778716317
GROUP1_0*GROUP12,2.3801818811752056
GROUP1_0*GROUP13_1,15.477785193178697
GROUP5_0*GROUP6_0,-7.865178536784648
GROUP5_0*GROUP7_1,13.707139641030682
GROUP5_0*GROUP11_1,-0.34949521236986586
GROUP5_0*GROUP8_1,0.6722803157006019
GROUP5_0*GROUP9_0,2.4951301762551883
GROUP5_0*GROUP10_1,-5.559622096923189
GROUP5_0*GROUP12,0.6235993197287111
GROUP5_0*GROUP13_1,-26.19157045832786
GROUP6_0*GROUP7_1,-17.096040801251657
GROUP6_0*GROUP11_1,1.3769128923638094
GROUP6_0*GROUP8_1,-0.9121228203484641
GROUP6_0*GROUP9_0,-2.4064050843076625
GROUP6_0*GROUP10_1,7.027731466144596
GROUP6_0*GROUP12,-0.8866303460605723
GROUP6_0*GROUP13_1,35.28226220994789
GROUP7_1*GROUP15_1,-2.519049389377091
GROUP7_1*GROUP11_1,5.517833030862103
GROUP7_1*GROUP8_1,8.356158925674116
GROUP7_1*GROUP10_1,6.566711896645996
GROUP7_1*GROUP12,-0.4952392237929768
GROUP7_1*GROUP13_1,-10.396207306802026
GROUP15_1*GROUP11_1,2.646476205817435
GROUP15_1*GROUP8_1,7.302469992630023
GROUP15_1*GROUP10_1,7.047319444150225
GROUP15_1*GROUP12,1.6657349849694132
GROUP15_1*GROUP13_1,12.010243650818392
GROUP11_1*GROUP8_1,9.565569854243414
GROUP11_1*GROUP12,5.808034440024345
GROUP11_1*GROUP13_1,-16.318197782030325
GROUP8_1*GROUP10_1,-10.55953992055717
GROUP8_1*GROUP12,2.7711301942408766
GROUP8_1*GROUP13_1,-9.751685445962766
GROUP10_1*GROUP12,-0.3552389090437114
