Factor,T-values
const,-2.6335510245870677
GROUP1_0,47.929551969617016
GROUP1_1,28.90833228161483
GROUP1_2,19.057178252469594
GROUP1_3,11.74096621108944
GROUP1_4,16.166601211287773
GROUP5_0,-21.308859203378443
GROUP5_1,-17.182276110793914
GROUP5_2,-8.71728231628137
GROUP5_3,-12.4446385639183
GROUP5_4,-21.19292549869048
GROUP6_0,28.25976731885817
GROUP6_1,20.816274547821205
GROUP6_2,12.015059013888733
GROUP6_3,13.46005608486662
GROUP6_4,19.968868997329505
GROUP7_1,-9.219111755610811
GROUP7_2,0.32218713344194955
GROUP7_3,10.197365101701159
GROUP7_4,-2.706327082749873
GROUP7_5,7.2240467350188675
GROUP15_1,-1.0497124510905036
GROUP15_2,-1.4885186072456393
GROUP15_3,0.740238693985512
GROUP15_4,3.947348677473511
GROUP15_5,-2.8768971562901977
GROUP11_1,-9.230731130813291
GROUP11_2,15.70347028515922
GROUP8_1,28.961458692857015
GROUP8_2,2.993379237463979
GROUP8_3,5.50171373816131
GROUP8_4,-0.35954942710191806
GROUP8_5,2.77566060283358
GROUP9_0,62.44987396731244
GROUP9_1,-1.436676229054853
GROUP9_2,0.22563241610829496
GROUP9_3,-16.39820895927232
GROUP9_4,-30.606666578491048
GROUP10_1,50.14674440603657
GROUP10_2,-3.1213989249558987
GROUP10_3,0.7744460266954946
GROUP10_4,0.7737684132236256
GROUP10_5,-13.200351733269338
GROUP12,-0.7462201663899207
GROUP13_1,-9.56154227417482
GROUP13_2,3.2106602915819993
GROUP13_3,0.20005076675010267
GROUP13_4,-10.220293510081891
GROUP13_5,5.5756123116168235
GROUP1_0*GROUP5_0,2.301936649894914
GROUP1_0*GROUP6_0,-2.711473084378149
GROUP1_0*GROUP7_1,-4.7225540700656765
GROUP1_0*GROUP11_1,-13.052274612976886
GROUP1_0*GROUP8_1,-0.4314223884078012
GROUP1_0*GROUP9_0,2.2936344426118516
GROUP1_0*GROUP10_1,2.0049750759367457
GROUP1_0*GROUP12,2.600686519222033
GROUP1_0*GROUP13_1,14.733357894596617
GROUP5_0*GROUP6_0,-8.606249800999624
GROUP5_0*GROUP7_1,12.010869722020832
GROUP5_0*GROUP11_1,3.0884433913788385
GROUP5_0*GROUP8_1,3.1790493802409845
GROUP5_0*GROUP9_0,1.4035049103059414
GROUP5_0*GROUP10_1,-5.082848274204472
GROUP5_0*GROUP12,-0.18608175038997293
GROUP5_0*GROUP13_1,-24.708122893907255
GROUP6_0*GROUP7_1,-15.051755931540775
GROUP6_0*GROUP11_1,-1.775808435588929
GROUP6_0*GROUP8_1,-2.3600419517682023
GROUP6_0*GROUP9_0,-1.005669143194148
GROUP6_0*GROUP10_1,6.244717587018651
GROUP6_0*GROUP12,-0.08635812818791999
GROUP6_0*GROUP13_1,33.27811799804583
GROUP7_1*GROUP15_1,-2.8217040771415483
GROUP7_1*GROUP11_1,1.2522304908404767
GROUP7_1*GROUP8_1,9.686090313040939
GROUP7_1*GROUP10_1,6.6528105783744005
GROUP7_1*GROUP12,-1.884075332482045
GROUP7_1*GROUP13_1,-12.182137949992866
GROUP15_1*GROUP11_1,1.66204711596641
GROUP15_1*GROUP8_1,6.084941411656663
GROUP15_1*GROUP10_1,5.839824414271606
GROUP15_1*GROUP12,1.4263552735399563
GROUP15_1*GROUP13_1,9.948271685158595
GROUP11_1*GROUP8_1,9.557289510563745
GROUP11_1*GROUP12,4.207448878374981
GROUP11_1*GROUP13_1,-14.108827751866327
GROUP8_1*GROUP10_1,-10.587789854805457
GROUP8_1*GROUP12,3.002113250920721
GROUP8_1*GROUP13_1,-16.15950455700844
GROUP10_1*GROUP12,1.6705654371715282
