Factor,T-values
const,-13.778825990872004
GROUP1_0,59.1133018496704
GROUP1_1,46.3943605383233
GROUP1_2,35.932431952439636
GROUP1_3,27.511423203399055
GROUP1_4,30.63196047119779
GROUP5_0,-15.556571563870362
GROUP5_1,-12.094994934782129
GROUP5_2,-8.083536639582832
GROUP5_3,-8.41493089343583
GROUP5_4,-15.039435518850317
GROUP6_0,18.871715459422116
GROUP6_1,11.943422887385404
GROUP6_2,7.332426416698365
GROUP6_3,7.06827388486707
GROUP6_4,10.002542505507467
GROUP7_1,-18.70661205217722
GROUP7_2,-6.31814532104823
GROUP7_3,-0.6580558434313231
GROUP7_4,5.625949002101266
GROUP7_5,4.864729812937912
GROUP15_1,6.285158832722155
GROUP15_2,1.4877361925174506
GROUP15_3,-3.5870264484097065
GROUP15_4,-1.7977203011438003
GROUP15_5,3.5703838246733657
GROUP11_1,-14.954817753564846
GROUP11_2,11.79831568745279
GROUP8_1,19.39740492663369
GROUP8_2,7.5502402741106245
GROUP8_3,7.723203631840768
GROUP8_4,-2.101803543639733
GROUP8_5,9.303505087005735
GROUP9_0,73.75216565140177
GROUP9_1,-3.5618795414336613
GROUP9_2,-8.316205449337826
GROUP9_3,-10.445508669667303
GROUP9_4,-32.06838327539239
GROUP10_1,58.25659164274003
GROUP10_2,-1.4019868076217532
GROUP10_3,-5.8450888824623775
GROUP10_4,2.1637393591919927
GROUP10_5,-10.704748931908993
GROUP12,6.52988108292543
GROUP13_1,-0.7025499528708832
GROUP13_2,-17.298450300335467
GROUP13_3,17.27659185147129
GROUP13_4,-10.615034740196835
GROUP13_5,5.5395642131826905
GROUP1_0*GROUP5_0,0.7910876495109492
GROUP1_0*GROUP6_0,-1.6940710691420284
GROUP1_0*GROUP7_1,0.34724317722983855
GROUP1_0*GROUP11_1,-5.7577823681304405
GROUP1_0*GROUP8_1,-6.419445702547348
GROUP1_0*GROUP9_0,-2.5901792076508467
GROUP1_0*GROUP10_1,2.7792039201720296
GROUP1_0*GROUP13_1,1.3895451175590987
GROUP5_0*GROUP6_0,-1.0471560093736434
GROUP5_0*GROUP7_1,1.2137554787017644
GROUP5_0*GROUP15_1,4.144164080648513
GROUP5_0*GROUP11_1,1.9824214917978569
GROUP5_0*GROUP8_1,-6.546891412721358
GROUP5_0*GROUP9_0,-2.152662518029443
GROUP5_0*GROUP10_1,0.3469729551391928
GROUP5_0*GROUP12,-0.3473707998762389
GROUP5_0*GROUP13_1,4.829147819793782
GROUP6_0*GROUP7_1,-1.33929460563611
GROUP6_0*GROUP11_1,-1.7731635024294408
GROUP6_0*GROUP8_1,6.000054028629812
GROUP6_0*GROUP9_0,0.7800056665277422
GROUP6_0*GROUP10_1,-0.31211669817448784
GROUP6_0*GROUP13_1,-2.5606488527387055
GROUP7_1*GROUP15_1,-7.069934330350842
GROUP7_1*GROUP8_1,-2.8870776767767556
GROUP7_1*GROUP10_1,2.09280573591578
GROUP7_1*GROUP12,-3.2439172148219364
GROUP7_1*GROUP13_1,-9.159456436000129
GROUP15_1*GROUP11_1,3.2037117593451887
GROUP15_1*GROUP9_0,-7.192089737751121
GROUP15_1*GROUP10_1,0.26827750781358334
GROUP15_1*GROUP13_1,6.4843303331323545
GROUP8_1*GROUP10_1,4.602972139915446
GROUP8_1*GROUP12,-8.602417753342776
GROUP8_1*GROUP13_1,1.9645504704699688
GROUP10_1*GROUP12,1.4488394086911032
