training_start_date,testing_date,label,gbrt_oosR2,linear_oosR2,plsr_oosR2,lasso_oosR2,nn_oosR2
2018/1/22,2018/8/14,Y_M_1,-2.56E-05,0.240418278,0.230151284,0.245497391,-0.096508396
2018/1/22,2018/8/14,Y_M_2,0.178597739,0.176750045,0.172577104,0.185176462,0.155728007
2018/1/22,2018/8/14,Y_M_3,0.092891655,0.080035085,0.07627606,0.087672065,-0.027545992
2018/1/22,2018/8/14,Y_M_4,0.051930257,0.052215602,0.054294661,0.061677092,0.04822944
2018/1/22,2018/8/14,Y_M_5,0.034064077,0.044356132,0.050690694,0.056607942,-0.110838725
2018/1/22,2018/8/15,Y_M_1,-0.013028697,0.196751814,0.181685212,0.191121204,-0.106975037
2018/1/22,2018/8/15,Y_M_2,0.143377683,0.152666998,0.140159166,0.151229376,0.069738601
2018/1/22,2018/8/15,Y_M_3,0.077845601,0.076700649,0.065627477,0.078937515,-0.246434144
2018/1/22,2018/8/15,Y_M_4,0.054563838,0.066163481,0.058255088,0.068273276,0.055039415
2018/1/22,2018/8/15,Y_M_5,0.06336633,0.077604755,0.072467377,0.080189825,-0.168528724
2018/1/22,2018/8/16,Y_M_1,-0.014675805,0.168063394,0.161416414,0.156859532,-0.001536829
2018/1/22,2018/8/16,Y_M_2,0.112216751,0.135362299,0.135305665,0.127443026,0.00204018
2018/1/22,2018/8/16,Y_M_3,0.009107693,0.04766924,0.057410557,0.042951489,-0.312679942
2018/1/22,2018/8/16,Y_M_4,-0.040619445,-0.012239166,-0.003881868,-0.009636863,-0.005429974
2018/1/22,2018/8/16,Y_M_5,-0.081933776,-0.056500908,-0.048912048,-0.051933298,-0.095843632
2018/1/22,2018/8/17,Y_M_1,-0.008634989,0.132095129,0.13014276,0.124717187,-0.082650023
2018/1/22,2018/8/17,Y_M_2,0.066875112,0.078560529,0.070017855,0.071020327,0.019002847
2018/1/22,2018/8/17,Y_M_3,0.062584932,0.064404464,0.053129065,0.05963764,-0.002682206
2018/1/22,2018/8/17,Y_M_4,0.048779372,0.065604796,0.057076682,0.062440828,0.053941036
2018/1/22,2018/8/17,Y_M_5,0.003957769,0.034711516,0.027354711,0.034441068,-0.172554703
2018/1/22,2018/8/20,Y_M_1,-3.52E-05,0.214314153,0.211111116,0.212442445,-0.046325278
2018/1/22,2018/8/20,Y_M_2,0.108985588,0.145608189,0.133770742,0.144491127,0.037396304
2018/1/22,2018/8/20,Y_M_3,0.03385991,0.074610615,0.072108583,0.074549354,-0.289631418
2018/1/22,2018/8/20,Y_M_4,0.012889813,0.043848757,0.044826596,0.043267874,0.047791484
2018/1/22,2018/8/20,Y_M_5,0.014740815,0.034596948,0.037390811,0.035080493,-0.214547807
2018/1/22,2018/8/21,Y_M_1,-0.010923337,0.152813524,0.151299127,0.152535442,0.023519511
2018/1/22,2018/8/21,Y_M_2,0.216158909,0.207773181,0.210549991,0.205136239,0.135451851
2018/1/22,2018/8/21,Y_M_3,0.109534269,0.109153551,0.116377581,0.10566169,-0.264096296
2018/1/22,2018/8/21,Y_M_4,-0.002800897,-0.022204793,-0.015416656,-0.029671374,-0.00988035
2018/1/22,2018/8/21,Y_M_5,-0.10879235,-0.152020801,-0.150575153,-0.162372272,-0.252577004
2018/1/22,2018/8/22,Y_M_1,-9.18E-07,0.172247004,0.16472436,0.162689336,-0.008096633
2018/1/22,2018/8/22,Y_M_2,0.150444244,0.166318211,0.156633445,0.152996326,0.093795061
2018/1/22,2018/8/22,Y_M_3,0.142573065,0.173280416,0.167283337,0.163129883,-0.064462677
2018/1/22,2018/8/22,Y_M_4,0.131157811,0.143915116,0.141261233,0.137964038,0.129012753
2018/1/22,2018/8/22,Y_M_5,0.118027657,0.109249495,0.111089546,0.106929399,-0.034281648
2018/1/22,2018/8/23,Y_M_1,-0.000807932,0.275241743,0.274406624,0.275480937,0.01064992
2018/1/22,2018/8/23,Y_M_2,0.216450404,0.23169657,0.232695398,0.232982572,0.220597447
2018/1/22,2018/8/23,Y_M_3,0.132261075,0.148411718,0.149894898,0.149027808,0.044131655
2018/1/22,2018/8/23,Y_M_4,0.092064191,0.103631376,0.107317019,0.102952868,0.068468948
2018/1/22,2018/8/23,Y_M_5,0.073277038,0.079923452,0.084853389,0.07884686,-0.03826948
2018/1/22,2018/8/24,Y_M_1,-0.001418304,0.212285871,0.204438733,0.209129381,-0.018399814
2018/1/22,2018/8/24,Y_M_2,0.201986339,0.17585592,0.165341575,0.171827075,0.103172264
2018/1/22,2018/8/24,Y_M_3,0.156628185,0.119001428,0.107959371,0.115801291,-0.013741889
2018/1/22,2018/8/24,Y_M_4,0.149208432,0.088327407,0.080412522,0.086027601,0.075190857
2018/1/22,2018/8/24,Y_M_5,0.122308447,0.06104456,0.055158865,0.06068864,-0.019763274
2018/1/22,2018/8/27,Y_M_1,-0.010668002,0.230582517,0.224573705,0.224879447,0.041362146
2018/1/22,2018/8/27,Y_M_2,0.266177897,0.257083325,0.248068109,0.256970602,0.167466423
2018/1/22,2018/8/27,Y_M_3,0.235762699,0.209276411,0.201772225,0.209564558,-0.019648439
2018/1/22,2018/8/27,Y_M_4,0.203031657,0.153873488,0.152762658,0.155387449,0.147318237
2018/1/22,2018/8/27,Y_M_5,0.155481077,0.10633446,0.107582004,0.109779166,-0.114846559
2018/1/22,2018/8/28,Y_M_1,-0.002532581,0.17168774,0.169806321,0.176588691,0.0232102
2018/1/22,2018/8/28,Y_M_2,0.141558172,0.172572268,0.171730874,0.17751524,0.039301696
2018/1/22,2018/8/28,Y_M_3,0.004729308,-0.013416844,-0.022409638,-0.006011461,-0.439074727
2018/1/22,2018/8/28,Y_M_4,-0.005036228,-0.05082072,-0.056904832,-0.050486039,-0.035322078
2018/1/22,2018/8/28,Y_M_5,-0.038221838,-0.079711284,-0.08635622,-0.08045473,-0.409399705
2018/1/22,2018/8/29,Y_M_1,-0.01205926,0.247661829,0.228632418,0.239183381,0.0337715
2018/1/22,2018/8/29,Y_M_2,0.187773007,0.180125467,0.166019326,0.182455923,0.081928528
2018/1/22,2018/8/29,Y_M_3,0.128710535,0.073408746,0.068613328,0.081654747,-0.195798172
2018/1/22,2018/8/29,Y_M_4,0.081414361,-0.004150332,-0.004865282,0.013898338,-0.007107381
2018/1/22,2018/8/29,Y_M_5,0.040729039,-0.053915516,-0.055529109,-0.035594741,-0.2474106
2018/1/22,2018/8/30,Y_M_1,-0.003134719,0.1682176,0.163908638,0.172043033,-0.02535998
2018/1/22,2018/8/30,Y_M_2,0.172408371,0.117545254,0.11683385,0.125766662,0.106985324
2018/1/22,2018/8/30,Y_M_3,0.129226874,0.094997955,0.08987684,0.10136452,-0.037347625
2018/1/22,2018/8/30,Y_M_4,0.136140769,0.116371045,0.113038577,0.119021543,0.091327501
2018/1/22,2018/8/30,Y_M_5,0.132616534,0.107278437,0.106417087,0.109038847,-0.212443217
2018/1/22,2018/8/31,Y_M_1,-8.34E-08,0.201564356,0.209078582,0.21168395,-0.042926158
2018/1/22,2018/8/31,Y_M_2,0.248953173,0.217061288,0.223718775,0.225735423,0.191073211
2018/1/22,2018/8/31,Y_M_3,0.202632236,0.184385123,0.174970503,0.189100521,0.079909634
2018/1/22,2018/8/31,Y_M_4,0.153276656,0.135666038,0.123805479,0.130069788,0.124218357
2018/1/22,2018/8/31,Y_M_5,0.098609973,0.082335185,0.069595768,0.074186302,-0.410177263
2018/1/22,2018/9/3,Y_M_1,-0.010425688,0.255451104,0.253389842,0.256747787,-0.031668969
2018/1/22,2018/9/3,Y_M_2,0.237570874,0.242971083,0.245077993,0.244544838,0.253350334
2018/1/22,2018/9/3,Y_M_3,0.140850382,0.144255907,0.148116789,0.145856877,0.071042566
2018/1/22,2018/9/3,Y_M_4,0.076719721,0.05874139,0.065278336,0.064635741,0.016603661
2018/1/22,2018/9/3,Y_M_5,-0.007563768,-0.027310398,-0.01879012,-0.019251098,-0.153327028
2018/1/22,2018/9/4,Y_M_1,-0.000271527,0.263379951,0.261823221,0.25652943,0.013079659
2018/1/22,2018/9/4,Y_M_2,0.259637938,0.281832712,0.278595175,0.270531875,0.257251054
2018/1/22,2018/9/4,Y_M_3,0.210596695,0.246411427,0.247010635,0.237771975,0.132638981
2018/1/22,2018/9/4,Y_M_4,0.153472089,0.186468349,0.191723248,0.187446564,0.150566575
2018/1/22,2018/9/4,Y_M_5,0.125801851,0.150779844,0.15756767,0.156228096,0.11823683
2018/1/22,2018/9/5,Y_M_1,-0.000620256,0.202418559,0.191382384,0.20070219,0.017042572
2018/1/22,2018/9/5,Y_M_2,0.187652988,0.196417293,0.186295514,0.195964493,0.150486556
2018/1/22,2018/9/5,Y_M_3,0.146600343,0.147845446,0.142809413,0.146311572,0.014142045
2018/1/22,2018/9/5,Y_M_4,0.096134109,0.097267177,0.094967764,0.096246205,0.089831228
2018/1/22,2018/9/5,Y_M_5,0.03984849,0.039201949,0.038725164,0.038085904,-0.042603933
2018/1/22,2018/9/6,Y_M_1,-0.002692154,0.209770664,0.206477029,0.214564517,-0.009295202
2018/1/22,2018/9/6,Y_M_2,0.156940538,0.174823791,0.174077545,0.178017738,0.16517834
2018/1/22,2018/9/6,Y_M_3,0.126401206,0.136685381,0.132528412,0.136929736,0.043812665
2018/1/22,2018/9/6,Y_M_4,0.078632769,0.09067199,0.087230165,0.087106921,0.072637412
2018/1/22,2018/9/6,Y_M_5,0.04961984,0.05619123,0.054277926,0.052996081,-0.032031989
2018/1/22,2018/9/7,Y_M_1,-8.89E-05,0.301329567,0.297768833,0.300874751,-0.00549949
2018/1/22,2018/9/7,Y_M_2,0.314839302,0.312520207,0.309146337,0.311834737,0.283688503
2018/1/22,2018/9/7,Y_M_3,0.200533193,0.215055293,0.211924036,0.213392756,-0.029864056
2018/1/22,2018/9/7,Y_M_4,0.151208204,0.159638608,0.155843261,0.155828252,0.137580208
2018/1/22,2018/9/7,Y_M_5,0.109151497,0.119242895,0.118248701,0.115654244,-0.027778086
2018/1/22,2018/9/10,Y_M_1,-0.014754812,0.264051618,0.259112779,0.262660055,-0.084928936
2018/1/22,2018/9/10,Y_M_2,0.12165948,0.163049268,0.161362425,0.159986913,0.14099534
2018/1/22,2018/9/10,Y_M_3,0.005134092,0.032430719,0.026363824,0.029846122,-0.245383511
2018/1/22,2018/9/10,Y_M_4,-0.072996126,-0.035087494,-0.042907467,-0.036534412,-0.057170068
2018/1/22,2018/9/10,Y_M_5,-0.119824676,-0.08268542,-0.091042958,-0.084873691,-0.237216319
2018/1/23,2018/8/15,Y_M_1,-0.01283418,0.196797651,0.18191523,0.191062142,0.155003623
2018/1/23,2018/8/15,Y_M_2,0.144281876,0.152656331,0.140412861,0.151194426,0.064503577
2018/1/23,2018/8/15,Y_M_3,0.072223309,0.076645134,0.065898052,0.078796918,-4.03153345
2018/1/23,2018/8/15,Y_M_4,0.052414076,0.066288716,0.058628722,0.068240211,-0.120501151
2018/1/23,2018/8/15,Y_M_5,0.060354294,0.077874048,0.072978073,0.080262317,0.029899955
2018/1/23,2018/8/16,Y_M_1,-0.014881071,0.166884619,0.160602575,0.155752258,0.232132168
2018/1/23,2018/8/16,Y_M_2,0.109021422,0.133366265,0.133530841,0.125572104,0.032319769
2018/1/23,2018/8/16,Y_M_3,0.010190175,0.045325107,0.055082869,0.040724703,-1.905610155
2018/1/23,2018/8/16,Y_M_4,-0.047590453,-0.014530912,-0.006402706,-0.012186783,-0.511362123
2018/1/23,2018/8/16,Y_M_5,-0.078595125,-0.05875286,-0.051510446,-0.054552581,-0.022775218
2018/1/23,2018/8/17,Y_M_1,-0.008463593,0.131391677,0.129482258,0.124101265,0.12421097
2018/1/23,2018/8/17,Y_M_2,0.076311705,0.077594853,0.069016036,0.070235552,-0.019049601
2018/1/23,2018/8/17,Y_M_3,0.052114545,0.063434989,0.052043894,0.058680641,-2.720253411
2018/1/23,2018/8/17,Y_M_4,0.046179719,0.065087514,0.05656769,0.061771953,-0.049267256
2018/1/23,2018/8/17,Y_M_5,0.007646671,0.035281749,0.028109893,0.034676651,0.006451897
2018/1/23,2018/8/20,Y_M_1,-4.70E-05,0.214145992,0.211271545,0.212422521,0.214491922
2018/1/23,2018/8/20,Y_M_2,0.109911557,0.144738799,0.13338073,0.143851529,0.000924318
2018/1/23,2018/8/20,Y_M_3,0.038756309,0.073461456,0.071354598,0.073666665,-2.360550912
2018/1/23,2018/8/20,Y_M_4,0.016226484,0.043247165,0.044399609,0.042661717,-0.123545292
2018/1/23,2018/8/20,Y_M_5,0.017148862,0.034522189,0.037427317,0.034890011,0.053594614
2018/1/23,2018/8/21,Y_M_1,-0.011130241,0.152219109,0.150712496,0.152033243,0.192030437
2018/1/23,2018/8/21,Y_M_2,0.217091667,0.206704502,0.209273348,0.204086304,0.066406092
2018/1/23,2018/8/21,Y_M_3,0.115984317,0.107056091,0.11408648,0.103580598,-1.255534738
2018/1/23,2018/8/21,Y_M_4,-0.005333552,-0.025632835,-0.019095784,-0.033017049,-0.434069233
2018/1/23,2018/8/21,Y_M_5,-0.11994264,-0.157403841,-0.156222127,-0.167615978,-0.138813565
2018/1/23,2018/8/22,Y_M_1,-2.97E-10,0.171798209,0.164373826,0.162417526,0.181655288
2018/1/23,2018/8/22,Y_M_2,0.149133241,0.1661238,0.156300173,0.152639889,0.020594616
2018/1/23,2018/8/22,Y_M_3,0.149250878,0.172889569,0.166716205,0.162572169,-1.990264203
2018/1/23,2018/8/22,Y_M_4,0.125569452,0.142742141,0.140010875,0.136714724,-0.100144578
2018/1/23,2018/8/22,Y_M_5,0.119965747,0.107598808,0.109328021,0.105260232,0.093081092
2018/1/23,2018/8/23,Y_M_1,-0.0008454,0.275619981,0.274778321,0.275835973,0.257732713
2018/1/23,2018/8/23,Y_M_2,0.209776803,0.23191815,0.232924035,0.233101826,0.142434359
2018/1/23,2018/8/23,Y_M_3,0.136580437,0.148646155,0.150157218,0.14918068,-0.801714908
2018/1/23,2018/8/23,Y_M_4,0.095615289,0.103905014,0.107583274,0.103253819,0.037863711
2018/1/23,2018/8/23,Y_M_5,0.078575829,0.080055331,0.084901454,0.079012094,0.055943063
2018/1/23,2018/8/24,Y_M_1,-0.001363116,0.212233618,0.204559605,0.209044641,0.225046884
2018/1/23,2018/8/24,Y_M_2,0.200517334,0.17558967,0.165274166,0.17157863,0.082982227
2018/1/23,2018/8/24,Y_M_3,0.160385976,0.118274788,0.107321298,0.115049751,-2.291676923
2018/1/23,2018/8/24,Y_M_4,0.14268035,0.087292523,0.079391988,0.084813427,-0.132863977
2018/1/23,2018/8/24,Y_M_5,0.126624339,0.059695422,0.05379521,0.059120999,0.046519746
2018/1/23,2018/8/27,Y_M_1,-0.01088719,0.230269074,0.224146283,0.224597384,0.212417305
2018/1/23,2018/8/27,Y_M_2,0.265722322,0.256724179,0.247219856,0.256502083,0.128632057
2018/1/23,2018/8/27,Y_M_3,0.246615527,0.208622554,0.200721168,0.208671557,-2.682384019
2018/1/23,2018/8/27,Y_M_4,0.196904341,0.152464562,0.15111133,0.153997687,-0.168273962
2018/1/23,2018/8/27,Y_M_5,0.140590649,0.104524781,0.105531693,0.107911635,0.109938252
2018/1/23,2018/8/28,Y_M_1,-0.00266156,0.171137508,0.169019928,0.17588868,0.137175329
