training_start_date,testing_date,label,gbrt_oosR2,linear_oosR2,plsr_oosR2,lasso_oosR2,nn_oosR2
2018/1/22,2018/8/7,Y_M_1,-0.001103935,0.169600822,0.159460736,0.160612927,0.114656639
2018/1/22,2018/8/7,Y_M_2,0.201217483,0.155090944,0.146103728,0.151745536,-0.175302461
2018/1/22,2018/8/7,Y_M_3,0.163757679,0.121981855,0.123445392,0.121608254,-0.041108744
2018/1/22,2018/8/7,Y_M_4,0.118311263,0.076950498,0.083643396,0.082434576,-0.000850226
2018/1/22,2018/8/7,Y_M_5,0.079338127,0.048831807,0.0572431,0.054436133,0.0702317
2018/1/22,2018/8/8,Y_M_1,-0.006702819,0.161209152,0.161531746,0.157474691,0.144205071
2018/1/22,2018/8/8,Y_M_2,0.272701967,0.297218755,0.302298135,0.298917158,-1.058081755
2018/1/22,2018/8/8,Y_M_3,0.244496284,0.293665274,0.291964761,0.292806556,-1.918470621
2018/1/22,2018/8/8,Y_M_4,0.265374586,0.301904856,0.297419915,0.296397023,-0.03566195
2018/1/22,2018/8/8,Y_M_5,0.24647748,0.263323605,0.261755859,0.25749427,0.238254806
2018/1/22,2018/8/9,Y_M_1,-0.000724444,0.247665535,0.240503909,0.241581956,0.203042164
2018/1/22,2018/8/9,Y_M_2,0.202918509,0.222246801,0.21412078,0.214446565,-0.202925368
2018/1/22,2018/8/9,Y_M_3,0.115817098,0.12045153,0.11221769,0.1136499,0.002767263
2018/1/22,2018/8/9,Y_M_4,0.08264554,0.079989293,0.075731765,0.073590507,-0.000184356
2018/1/22,2018/8/9,Y_M_5,0.059796965,0.058540301,0.057163142,0.053893914,0.062394056
2018/1/22,2018/8/10,Y_M_1,-7.39E-05,0.057683947,0.051039981,0.054741093,0.031000841
2018/1/22,2018/8/10,Y_M_2,0.052281397,0.089047353,0.085537607,0.088536387,-0.263006568
2018/1/22,2018/8/10,Y_M_3,0.012948679,0.068210306,0.067258643,0.067891405,-0.101408266
2018/1/22,2018/8/10,Y_M_4,-0.026582023,-0.017487477,-0.021505258,-0.018353769,-0.006377413
2018/1/22,2018/8/10,Y_M_5,-0.103924543,-0.067498397,-0.06906806,-0.070845903,-0.089949459
2018/1/22,2018/8/13,Y_M_1,-0.019869152,0.245689827,0.240168872,0.238771916,0.17720094
2018/1/22,2018/8/13,Y_M_2,0.188967367,0.21322413,0.210772439,0.20528398,-0.667004354
2018/1/22,2018/8/13,Y_M_3,0.149314849,0.162627566,0.159012299,0.158134822,-0.150595388
2018/1/22,2018/8/13,Y_M_4,0.119209342,0.128568087,0.125815764,0.126391029,-0.163257417
2018/1/22,2018/8/13,Y_M_5,0.037257976,0.05652318,0.057423392,0.056221334,0.036865221
2018/1/22,2018/8/14,Y_M_1,-3.59E-05,0.241777977,0.231127369,0.246041217,0.19520545
2018/1/22,2018/8/14,Y_M_2,0.180272838,0.177200726,0.173145053,0.185188793,-1.792119261
2018/1/22,2018/8/14,Y_M_3,0.087896939,0.079342783,0.075816072,0.086783409,-0.007919209
2018/1/22,2018/8/14,Y_M_4,0.055432166,0.051685299,0.053847708,0.061069613,-0.000105612
2018/1/22,2018/8/14,Y_M_5,0.036111593,0.044053745,0.050335508,0.056131616,0.022447788
2018/1/22,2018/8/15,Y_M_1,-0.013256674,0.195650683,0.18122511,0.189492422,0.122027736
2018/1/22,2018/8/15,Y_M_2,0.141771889,0.151078799,0.138843613,0.149625581,-0.812147525
2018/1/22,2018/8/15,Y_M_3,0.073691323,0.074711499,0.063480712,0.076740741,-0.338707526
2018/1/22,2018/8/15,Y_M_4,0.057180297,0.063815993,0.055649132,0.065724484,-0.093975925
2018/1/22,2018/8/15,Y_M_5,0.066421292,0.074781768,0.069323526,0.077457918,0.072737472
2018/1/22,2018/8/16,Y_M_1,-0.014438963,0.162902955,0.157840634,0.151258426,0.139505516
2018/1/22,2018/8/16,Y_M_2,0.100203153,0.129480321,0.129904151,0.121525256,-0.32736254
2018/1/22,2018/8/16,Y_M_3,0.006434344,0.045185349,0.054841199,0.039899998,-0.012876049
2018/1/22,2018/8/16,Y_M_4,-0.040095966,-0.011992678,-0.003615838,-0.009921217,-0.066901372
2018/1/22,2018/8/16,Y_M_5,-0.082498229,-0.054600476,-0.046870698,-0.050350527,-0.055368971
2018/1/22,2018/8/17,Y_M_1,-0.008836407,0.128238468,0.126847947,0.120686528,0.072369683
2018/1/22,2018/8/17,Y_M_2,0.075751491,0.076463658,0.068113835,0.068663895,-1.554312832
2018/1/22,2018/8/17,Y_M_3,0.054893923,0.064397483,0.053343339,0.059594401,-0.134927889
2018/1/22,2018/8/17,Y_M_4,0.047024867,0.06609619,0.057807218,0.062925843,-0.135947734
2018/1/22,2018/8/17,Y_M_5,0.003051022,0.034865092,0.027797261,0.034921577,0.02909251
2018/1/22,2018/8/20,Y_M_1,-2.36E-05,0.211581006,0.209861721,0.209948961,0.146007498
2018/1/22,2018/8/20,Y_M_2,0.111701524,0.143322385,0.132285385,0.141659316,-0.196312614
2018/1/22,2018/8/20,Y_M_3,0.034884521,0.074095184,0.071347798,0.073315798,-0.034145253
2018/1/22,2018/8/20,Y_M_4,0.020266968,0.044180101,0.044840247,0.042989159,-0.000142326
2018/1/22,2018/8/20,Y_M_5,0.004372629,0.034991162,0.037480394,0.03517764,0.008634147
2018/1/22,2018/8/21,Y_M_1,-0.010685239,0.150602771,0.149902007,0.150276814,0.119510237
2018/1/22,2018/8/21,Y_M_2,0.210926112,0.20510586,0.207591857,0.202112726,-0.042036725
2018/1/22,2018/8/21,Y_M_3,0.112768747,0.106491318,0.113389494,0.102792735,-0.04182525
2018/1/22,2018/8/21,Y_M_4,-0.002564448,-0.025235059,-0.018447338,-0.032847848,-0.084457141
2018/1/22,2018/8/21,Y_M_5,-0.122998013,-0.153334381,-0.15176941,-0.164060006,-0.145953427
2018/1/22,2018/8/22,Y_M_1,-4.21E-06,0.169416129,0.162920417,0.160386567,0.107583677
2018/1/22,2018/8/22,Y_M_2,0.145448057,0.1636109,0.154501513,0.150670228,-0.627874421
2018/1/22,2018/8/22,Y_M_3,0.138043538,0.170727127,0.165067708,0.160962575,0.017102692
2018/1/22,2018/8/22,Y_M_4,0.127748518,0.140977433,0.138413416,0.135370869,-0.002007883
2018/1/22,2018/8/22,Y_M_5,0.122015113,0.10671869,0.108670922,0.104496055,0.11687054
2018/1/22,2018/8/23,Y_M_1,-0.000765441,0.275698086,0.274590588,0.27598882,0.233655925
2018/1/22,2018/8/23,Y_M_2,0.214189202,0.231474045,0.232139323,0.232914009,-0.334999011
2018/1/22,2018/8/23,Y_M_3,0.135082508,0.147588351,0.148782472,0.148303349,-0.107814062
2018/1/22,2018/8/23,Y_M_4,0.093766104,0.102083456,0.105470337,0.101560356,-0.149417553
2018/1/22,2018/8/23,Y_M_5,0.072762954,0.077799334,0.082390198,0.076676457,0.070356315
2018/1/22,2018/8/24,Y_M_1,-0.00148384,0.210152601,0.202778419,0.206780631,0.139215027
2018/1/22,2018/8/24,Y_M_2,0.194178605,0.173912508,0.163779772,0.169773694,-0.972080105
2018/1/22,2018/8/24,Y_M_3,0.169517481,0.117582038,0.10656913,0.114181625,-0.020436092
2018/1/22,2018/8/24,Y_M_4,0.144748071,0.086739179,0.078769664,0.084361294,-0.039672661
2018/1/22,2018/8/24,Y_M_5,0.126305861,0.059621821,0.053718885,0.0592941,0.045947316
2018/1/22,2018/8/27,Y_M_1,-0.010415985,0.229982245,0.22379055,0.224086703,0.156083162
2018/1/22,2018/8/27,Y_M_2,0.272560959,0.25529095,0.246088403,0.2555281,0.047599571
2018/1/22,2018/8/27,Y_M_3,0.247557292,0.206685507,0.199499941,0.207157703,-0.050074179
2018/1/22,2018/8/27,Y_M_4,0.20916783,0.151116611,0.150665097,0.153135625,-0.051244701
2018/1/22,2018/8/27,Y_M_5,0.155283667,0.105007714,0.107009362,0.108333802,0.148742182
2018/1/22,2018/8/28,Y_M_1,-0.002386662,0.170672752,0.167923488,0.174740011,0.120640934
2018/1/22,2018/8/28,Y_M_2,0.146619631,0.17097322,0.169754435,0.174846759,-0.50582941
2018/1/22,2018/8/28,Y_M_3,0.020397642,-0.015519432,-0.024140521,-0.008807303,-0.125209818
2018/1/22,2018/8/28,Y_M_4,-0.025513145,-0.051968232,-0.057171553,-0.051782144,-0.008045362
2018/1/22,2018/8/28,Y_M_5,-0.033286954,-0.078843898,-0.084805822,-0.080170938,-0.062712772
2018/1/22,2018/8/29,Y_M_1,-0.011798849,0.24838372,0.22736596,0.239505101,0.173850233
2018/1/22,2018/8/29,Y_M_2,0.19716991,0.179699399,0.164848637,0.182094987,-0.489124342
2018/1/22,2018/8/29,Y_M_3,0.130982523,0.072917947,0.068079926,0.08082129,-0.00737116
2018/1/22,2018/8/29,Y_M_4,0.07255415,-0.004041328,-0.00436292,0.013878891,-0.031034549
2018/1/22,2018/8/29,Y_M_5,0.038655988,-0.053160102,-0.05435762,-0.035314621,-0.041842317
2018/1/22,2018/8/30,Y_M_1,-0.003247055,0.168793181,0.163661562,0.171910671,0.124378511
2018/1/22,2018/8/30,Y_M_2,0.1634297,0.117447669,0.116125152,0.125732976,-0.728325506
2018/1/22,2018/8/30,Y_M_3,0.127455384,0.093665973,0.088389714,0.100129098,-0.107915558
2018/1/22,2018/8/30,Y_M_4,0.14486744,0.114573879,0.111263718,0.117709635,-0.057516792
2018/1/22,2018/8/30,Y_M_5,0.12858642,0.105306162,0.104504138,0.107334667,0.123088276
2018/1/22,2018/8/31,Y_M_1,-2.33E-06,0.203578681,0.210838153,0.213020726,0.186176284
2018/1/22,2018/8/31,Y_M_2,0.252857488,0.21834311,0.225541712,0.226695339,-0.687652655
2018/1/22,2018/8/31,Y_M_3,0.197175783,0.183169053,0.174359675,0.187882827,-0.090363412
2018/1/22,2018/8/31,Y_M_4,0.14870559,0.133738411,0.122128806,0.128358986,-0.496163458
2018/1/22,2018/8/31,Y_M_5,0.09730195,0.081115403,0.06818606,0.073160518,0.105861848
2018/1/22,2018/9/3,Y_M_1,-0.010634049,0.256031904,0.253989838,0.257700116,0.240832305
2018/1/22,2018/9/3,Y_M_2,0.230060071,0.243969588,0.246184786,0.245512816,-0.508494275
2018/1/22,2018/9/3,Y_M_3,0.142164641,0.145035806,0.148922671,0.146687035,-0.093305388
2018/1/22,2018/9/3,Y_M_4,0.081962984,0.059553106,0.066108189,0.065726333,-0.214722515
2018/1/22,2018/9/3,Y_M_5,8.15E-06,-0.026578475,-0.017900811,-0.018263794,-0.057777162
2018/1/23,2018/8/8,Y_M_1,-0.006902398,0.16033618,0.160164847,0.156446982,-0.187003111
2018/1/23,2018/8/8,Y_M_2,0.259038794,0.296739525,0.301844311,0.298596925,-0.123625939
2018/1/23,2018/8/8,Y_M_3,0.249288601,0.29277117,0.291120016,0.291869464,0.110652572
2018/1/23,2018/8/8,Y_M_4,0.259677429,0.300031153,0.29570243,0.294434804,0.331733554
2018/1/23,2018/8/8,Y_M_5,0.260419031,0.26083051,0.259455913,0.254994861,0.179230508
2018/1/23,2018/8/9,Y_M_1,-0.000773315,0.248107756,0.241052095,0.24210562,-0.033297566
2018/1/23,2018/8/9,Y_M_2,0.196361126,0.221888702,0.213737296,0.213967759,0.036081399
2018/1/23,2018/8/9,Y_M_3,0.098426336,0.11953637,0.111192733,0.112734316,0.085391213
2018/1/23,2018/8/9,Y_M_4,0.070233659,0.078658058,0.074480427,0.072413848,0.012734047
2018/1/23,2018/8/9,Y_M_5,0.061247549,0.056761959,0.055524374,0.052230495,-0.1186462
2018/1/23,2018/8/10,Y_M_1,-9.22E-05,0.058209483,0.051668957,0.055177448,-0.074650415
2018/1/23,2018/8/10,Y_M_2,0.041469153,0.089372898,0.085650921,0.088937408,-0.453238856
2018/1/23,2018/8/10,Y_M_3,0.024632587,0.068228624,0.066960172,0.067856104,0.04030122
2018/1/23,2018/8/10,Y_M_4,-0.034060711,-0.017300972,-0.021764907,-0.018308968,0.146363232
2018/1/23,2018/8/10,Y_M_5,-0.102261914,-0.067464801,-0.069692142,-0.070880482,-0.041597464
2018/1/23,2018/8/13,Y_M_1,-0.019629767,0.245701009,0.240129525,0.238858284,0.005167463
2018/1/23,2018/8/13,Y_M_2,0.206021423,0.213079749,0.210730014,0.205102129,-0.145694581
2018/1/23,2018/8/13,Y_M_3,0.155858813,0.16249765,0.159044428,0.157884936,-0.198814726
2018/1/23,2018/8/13,Y_M_4,0.100249509,0.128181183,0.125703285,0.126011876,-0.013377017
2018/1/23,2018/8/13,Y_M_5,0.039378476,0.056216106,0.057431938,0.055972158,-0.150792627
2018/1/23,2018/8/14,Y_M_1,-2.57E-05,0.24111476,0.230741073,0.245779257,-0.036516998
2018/1/23,2018/8/14,Y_M_2,0.17488775,0.176350891,0.172530406,0.184469008,-0.159948705
2018/1/23,2018/8/14,Y_M_3,0.090911422,0.078042023,0.074647365,0.085653746,-0.136687874
2018/1/23,2018/8/14,Y_M_4,0.063044803,0.050269375,0.052545407,0.059738977,-0.02223879
2018/1/23,2018/8/14,Y_M_5,0.035582046,0.042920162,0.049289074,0.055001352,-0.084743836
2018/1/23,2018/8/15,Y_M_1,-0.013030286,0.195838369,0.181356432,0.189664632,-0.255884343
2018/1/23,2018/8/15,Y_M_2,0.142264022,0.151114833,0.138998585,0.149556535,-0.111383972
2018/1/23,2018/8/15,Y_M_3,0.074357606,0.074303661,0.063194804,0.076394585,-0.230742273
2018/1/23,2018/8/15,Y_M_4,0.05503256,0.063319324,0.055316839,0.065420192,0.017023472
2018/1/23,2018/8/15,Y_M_5,0.063841477,0.074522557,0.069236028,0.077226924,-0.143681862
2018/1/23,2018/8/16,Y_M_1,-0.014674141,0.163383257,0.158161585,0.151700227,-0.068479305
2018/1/23,2018/8/16,Y_M_2,0.096334687,0.129258832,0.129562931,0.121291727,-0.507348076
2018/1/23,2018/8/16,Y_M_3,-0.003717884,0.044822367,0.05425088,0.039391974,0.111003116
2018/1/23,2018/8/16,Y_M_4,-0.044558953,-0.012000696,-0.003963512,-0.010074999,-0.010477924
2018/1/23,2018/8/16,Y_M_5,-0.079245431,-0.054456302,-0.047054712,-0.050237059,-0.042331234
2018/1/23,2018/8/17,Y_M_1,-0.00863639,0.128683008,0.12722577,0.121256187,-0.501387721
