Factor,T-values
const,-4.04268678697742
GROUP1_0,48.01568864200642
GROUP1_1,28.479824656262938
GROUP1_2,20.303365291346257
GROUP1_3,14.92783413201733
GROUP1_4,11.112826446619902
GROUP5_0,-4.426450550943866
GROUP5_1,-0.5086125208681593
GROUP5_2,-0.9428233822368153
GROUP5_3,-1.8715737248522193
GROUP5_4,-20.241970221870794
GROUP6_0,3.358561099004966
GROUP6_1,-1.2498723919272663
GROUP6_2,-0.35044430179561453
GROUP6_3,1.1026197723020614
GROUP6_4,17.30734580005668
GROUP7_1,-52.303135215068835
GROUP7_2,-8.175262174310507
GROUP7_3,-5.539253972924986
GROUP7_4,5.677022722083601
GROUP7_5,-15.68341648190078
GROUP15_1,1.9402564655861496
GROUP15_2,-1.4833101354390308
GROUP15_3,-2.119641716388852
GROUP15_4,5.04121373615502
GROUP15_5,-5.011539641332172
GROUP11_1,-11.816302796155894
GROUP11_2,8.713290963114387
GROUP8_1,50.09700527039132
GROUP8_2,10.334677799338227
GROUP8_3,11.596583564543794
GROUP8_4,1.7695058238341363
GROUP8_5,13.007166723042188
GROUP9_0,52.24371987396197
GROUP9_1,-8.917034385391544
GROUP9_2,-2.7680817413348673
GROUP9_3,-3.646516426952071
GROUP9_4,-26.68984284710146
GROUP10_1,58.6565080565118
GROUP10_2,-0.585294509819665
GROUP10_3,4.600724119697455
GROUP10_4,2.0259510211868785
GROUP10_5,-18.27966670131435
GROUP12,3.2252711129356184
GROUP13_1,7.193776168999884
GROUP13_2,1.21817804581392
GROUP13_3,-1.1074362667730073
GROUP13_4,1.7431290730437932
GROUP13_5,-6.23956273812666
GROUP1_0*GROUP5_0,-1.5248059448275235
GROUP1_0*GROUP6_0,1.2435267997433386
GROUP1_0*GROUP7_1,8.61436150344873
GROUP1_0*GROUP11_1,-18.986417869019874
GROUP1_0*GROUP8_1,-3.3479682290932375
GROUP1_0*GROUP9_0,-5.230850424071235
GROUP1_0*GROUP10_1,-7.677435024219952
GROUP1_0*GROUP12,-11.342198041323186
GROUP1_0*GROUP13_1,-6.32148360752418
GROUP5_0*GROUP6_0,-0.3018099309506716
GROUP5_0*GROUP7_1,4.135494614371863
GROUP5_0*GROUP15_1,-10.052495516330595
GROUP5_0*GROUP8_1,2.3145697945595836
GROUP5_0*GROUP9_0,2.5433045729590726
GROUP5_0*GROUP10_1,-2.002833864904941
GROUP5_0*GROUP12,-4.716348761879733
GROUP5_0*GROUP13_1,-5.228889326210288
GROUP6_0*GROUP7_1,-3.7437281018681667
GROUP6_0*GROUP15_1,11.807484131761091
GROUP6_0*GROUP8_1,-2.0705392774345666
GROUP6_0*GROUP9_0,-2.97257063106564
GROUP6_0*GROUP10_1,1.5657511466499774
GROUP6_0*GROUP12,4.897911957024029
GROUP6_0*GROUP13_1,5.170461411417846
GROUP7_1*GROUP8_1,0.06216506167519844
GROUP7_1*GROUP9_0,10.196620102691186
GROUP7_1*GROUP10_1,1.981954770717428
GROUP7_1*GROUP12,0.11534717732555225
GROUP7_1*GROUP13_1,-5.525612985729345
GROUP15_1*GROUP11_1,0.39895010453973667
GROUP15_1*GROUP9_0,0.5455885748262675
GROUP15_1*GROUP13_1,2.6067897429455416
GROUP11_1*GROUP8_1,6.685847622799873
GROUP11_1*GROUP9_0,14.4410332475255
GROUP8_1*GROUP9_0,-3.4583590813778606
GROUP8_1*GROUP10_1,-0.4456511050516092
GROUP8_1*GROUP12,2.195385296096409
GROUP8_1*GROUP13_1,3.6626994466670144
GROUP9_0*GROUP10_1,-9.45125584339354
GROUP9_0*GROUP12,0.32117208266040315
GROUP10_1*GROUP12,-2.9762500868251545
