Factor,T-values
const,-14.421445223964342
GROUP1_0,58.0966012726577
GROUP1_1,43.08390953148038
GROUP1_2,33.1198337049791
GROUP1_3,25.88026946470026
GROUP1_4,25.636782534674314
GROUP5_0,-22.11511242057702
GROUP5_1,-18.01918329750902
GROUP5_2,-13.453821268289285
GROUP5_3,-10.402299153034233
GROUP5_4,-13.939659907834866
GROUP6_0,24.471093191073017
GROUP6_1,17.018291047549003
GROUP6_2,11.916252828543547
GROUP6_3,8.602911986637364
GROUP6_4,8.443832745889907
GROUP7_1,-41.89077980437544
GROUP7_2,-7.8054902146008915
GROUP7_3,-6.1298614152996915
GROUP7_4,-2.1909418076188905
GROUP7_5,1.266802490768471
GROUP15_1,0.055599443053865626
GROUP15_2,0.05221418083105927
GROUP15_3,0.7235265080534979
GROUP15_4,4.973427120132734
GROUP15_5,-4.711344541570865
GROUP11_1,-9.347214662072465
GROUP11_2,14.313796298783089
GROUP8_1,41.46814492148543
GROUP8_2,19.874596371063014
GROUP8_3,14.150088838942857
GROUP8_4,3.221886440621094
GROUP8_5,1.8731594037765484
GROUP9_0,67.37330570982064
GROUP9_1,-7.894434226756735
GROUP9_2,-9.122468063190592
GROUP9_3,-8.328987897917788
GROUP9_4,-29.341418735799504
GROUP10_1,73.70014151923101
GROUP10_2,-7.52646424134753
GROUP10_3,-2.8928348977932776
GROUP10_4,-1.2256787428851845
GROUP10_5,-10.851648543795058
GROUP12,2.994495856549725
GROUP13_1,-3.4585290959320214
GROUP13_2,-19.153075307407658
GROUP13_3,6.634026771910599
GROUP13_4,-8.887963945398436
GROUP13_5,12.360507003621532
GROUP1_0*GROUP5_0,-5.522516496671637
GROUP1_0*GROUP6_0,7.4837337819974445
GROUP1_0*GROUP7_1,0.6695233631975779
GROUP1_0*GROUP11_1,-10.828856526683706
GROUP1_0*GROUP8_1,-0.004011440511286456
GROUP1_0*GROUP9_0,-9.583786315051112
GROUP1_0*GROUP10_1,-1.7224970120562904
GROUP1_0*GROUP12,2.555842113211771
GROUP1_0*GROUP13_1,6.281422541581928
GROUP5_0*GROUP6_0,0.102914992397865
GROUP5_0*GROUP7_1,-2.6485994242965276
GROUP5_0*GROUP15_1,4.186527243950031
GROUP5_0*GROUP11_1,5.801817676855799
GROUP5_0*GROUP8_1,-1.5274572772249562
GROUP5_0*GROUP10_1,-0.053669334927015505
GROUP5_0*GROUP13_1,4.0656228685283
GROUP6_0*GROUP7_1,2.009416347535431
GROUP6_0*GROUP11_1,-6.935479799799746
GROUP6_0*GROUP8_1,1.9785922643011409
GROUP6_0*GROUP10_1,0.3004239402670842
GROUP6_0*GROUP12,-2.179763716309023
GROUP6_0*GROUP13_1,-4.0324649660913865
GROUP7_1*GROUP15_1,-11.428554444787627
GROUP7_1*GROUP8_1,-5.94800113510432
GROUP7_1*GROUP10_1,0.7669149063619062
GROUP7_1*GROUP12,-0.9268854247151174
GROUP7_1*GROUP13_1,1.505315663608377
GROUP15_1*GROUP11_1,-3.0840055232645063
GROUP15_1*GROUP10_1,14.577676156294075
GROUP15_1*GROUP12,2.2361993251556456
GROUP15_1*GROUP13_1,14.773392453596339
GROUP11_1*GROUP9_0,2.854560815201467
GROUP11_1*GROUP13_1,11.02482621424957
GROUP8_1*GROUP10_1,3.582062646625804
GROUP8_1*GROUP12,0.3228904567718502
GROUP8_1*GROUP13_1,2.101880079461006
GROUP10_1*GROUP12,4.260693778665846
