Factor,T-values
const,-15.18037069039418
GROUP1_0,57.59372473488658
GROUP1_1,43.10035754031997
GROUP1_2,33.10234805988642
GROUP1_3,25.59570621696656
GROUP1_4,25.294218159362213
GROUP5_0,-22.04830691094067
GROUP5_1,-18.41471354408053
GROUP5_2,-14.003148666609803
GROUP5_3,-11.003668536413349
GROUP5_4,-14.818099034958086
GROUP6_0,24.44620110744245
GROUP6_1,17.4002011284455
GROUP6_2,12.421389785729783
GROUP6_3,9.2154195660478
GROUP6_4,9.207249995743672
GROUP7_1,-42.03206408799422
GROUP7_2,-7.527725832589476
GROUP7_3,-5.845796930617664
GROUP7_4,-3.209641280386151
GROUP7_5,1.4516145202219084
GROUP15_1,0.5859246929578998
GROUP15_2,-0.015133444145120377
GROUP15_3,0.48619723843679963
GROUP15_4,3.988303521936562
GROUP15_5,-3.1933529945160735
GROUP11_1,-9.955294925727522
GROUP11_2,14.370471243948385
GROUP8_1,41.85031467103137
GROUP8_2,20.255629993875836
GROUP8_3,14.236087782889872
GROUP8_4,3.4248792011363447
GROUP8_5,3.522169034247683
GROUP9_0,67.84793250846286
GROUP9_1,-8.12098666152593
GROUP9_2,-9.221539471860897
GROUP9_3,-8.022099281549936
GROUP9_4,-29.7969401964691
GROUP10_1,71.7769943920833
GROUP10_2,-5.6830629413111735
GROUP10_3,-3.61911961030842
GROUP10_4,0.04032520466673232
GROUP10_5,-12.388803130411937
GROUP12,3.574657013019162
GROUP13_1,-4.343448308737566
GROUP13_2,-17.696450241722516
GROUP13_3,5.58693885833892
GROUP13_4,-7.639886292168495
GROUP13_5,10.738676021360249
GROUP1_0*GROUP5_0,-5.429974869677583
GROUP1_0*GROUP6_0,7.078160496425476
GROUP1_0*GROUP7_1,1.6842253565639167
GROUP1_0*GROUP11_1,-10.215788504857132
GROUP1_0*GROUP8_1,-0.6921533870035965
GROUP1_0*GROUP9_0,-8.515367088736106
GROUP1_0*GROUP10_1,-2.534355144564693
GROUP1_0*GROUP12,3.016749650310328
GROUP1_0*GROUP13_1,5.5351626354052295
GROUP5_0*GROUP6_0,0.021309656130808326
GROUP5_0*GROUP7_1,-3.0949984214563866
GROUP5_0*GROUP15_1,4.4034239531731005
GROUP5_0*GROUP11_1,5.326255193169066
GROUP5_0*GROUP8_1,-2.0910808791080795
GROUP5_0*GROUP10_1,0.3695844282620161
GROUP5_0*GROUP13_1,4.098132285992972
GROUP6_0*GROUP7_1,2.5473596846017914
GROUP6_0*GROUP11_1,-6.506844483856181
GROUP6_0*GROUP8_1,2.616827544923636
GROUP6_0*GROUP10_1,-0.16241165193703155
GROUP6_0*GROUP12,-2.1007612259400554
GROUP6_0*GROUP13_1,-4.183661262267277
GROUP7_1*GROUP15_1,-8.136330925349476
GROUP7_1*GROUP8_1,-5.760474944339038
GROUP7_1*GROUP10_1,1.0820297143780595
GROUP7_1*GROUP12,0.3815794617780227
GROUP7_1*GROUP13_1,0.8454083935769339
GROUP15_1*GROUP11_1,-3.0938282446499064
GROUP15_1*GROUP10_1,11.860343523263756
GROUP15_1*GROUP12,1.2822370622109052
GROUP15_1*GROUP13_1,10.183069514818557
GROUP11_1*GROUP9_0,2.638753027001872
GROUP11_1*GROUP13_1,11.350893313745143
GROUP8_1*GROUP10_1,4.316078573245683
GROUP8_1*GROUP12,0.4683253589728206
GROUP8_1*GROUP13_1,2.087943334664583
GROUP10_1*GROUP12,3.4851436708260146
