Factor,T-values
const,-14.036286644816673
GROUP1_0,58.06431955387453
GROUP1_1,42.9316403822832
GROUP1_2,32.970328524121896
GROUP1_3,25.749510836745767
GROUP1_4,25.52470091409186
GROUP5_0,-22.005401786913335
GROUP5_1,-18.0222399214368
GROUP5_2,-13.51003824600967
GROUP5_3,-10.483120071585251
GROUP5_4,-14.042399905415957
GROUP6_0,24.404060230395448
GROUP6_1,17.040427876741422
GROUP6_2,11.974286128705685
GROUP6_3,8.687260211255222
GROUP6_4,8.533806090571966
GROUP7_1,-41.8405258293532
GROUP7_2,-7.614561516453465
GROUP7_3,-6.096630556504624
GROUP7_4,-2.162084046618357
GROUP7_5,1.394454194290622
GROUP15_1,0.35868802008845696
GROUP15_2,-0.25753498882591763
GROUP15_3,0.8849610756340944
GROUP15_4,4.971506734095797
GROUP15_5,-4.465574417765752
GROUP11_1,-9.53053896465363
GROUP11_2,14.315714404014528
GROUP8_1,41.56496216860254
GROUP8_2,19.746945109647758
GROUP8_3,14.384993720047824
GROUP8_4,3.0378176719437495
GROUP8_5,1.9428461401672696
GROUP9_0,67.7624092566673
GROUP9_1,-8.066594729971886
GROUP9_2,-9.193832300063312
GROUP9_3,-8.335163829637663
GROUP9_4,-29.356551039944666
GROUP10_1,73.68567284729775
GROUP10_2,-7.4041432678774335
GROUP10_3,-2.980492029213696
GROUP10_4,-0.9994758486098396
GROUP10_5,-11.042334075285515
GROUP12,3.1635679795230067
GROUP13_1,-3.163945749392734
GROUP13_2,-19.187556646700756
GROUP13_3,6.69582784589854
GROUP13_4,-9.041935025218352
GROUP13_5,12.51728943892046
GROUP1_0*GROUP5_0,-5.695517861610032
GROUP1_0*GROUP6_0,7.666171997357162
GROUP1_0*GROUP7_1,0.6565396293312192
GROUP1_0*GROUP11_1,-10.931210479771304
GROUP1_0*GROUP8_1,-0.02342955762217124
GROUP1_0*GROUP9_0,-9.574926396767173
GROUP1_0*GROUP10_1,-1.7397675035595583
GROUP1_0*GROUP12,2.5341591584886314
GROUP1_0*GROUP13_1,6.312988998734812
GROUP5_0*GROUP6_0,0.29289389553758505
GROUP5_0*GROUP7_1,-2.6358966452315546
GROUP5_0*GROUP15_1,4.227452957951643
GROUP5_0*GROUP11_1,5.669645604499326
GROUP5_0*GROUP8_1,-1.522603107625372
GROUP5_0*GROUP10_1,-0.0055512222902757155
GROUP5_0*GROUP13_1,4.175443442495266
GROUP6_0*GROUP7_1,2.0003162506474506
GROUP6_0*GROUP11_1,-6.797137122019669
GROUP6_0*GROUP8_1,1.9696674723671332
GROUP6_0*GROUP10_1,0.23268666223619358
GROUP6_0*GROUP12,-2.2783147288299377
GROUP6_0*GROUP13_1,-4.122893742748159
GROUP7_1*GROUP15_1,-11.510350653024885
GROUP7_1*GROUP8_1,-5.995010465051968
GROUP7_1*GROUP10_1,0.5711785362965655
GROUP7_1*GROUP12,0.2643604129257442
GROUP7_1*GROUP13_1,1.3152867226478537
GROUP15_1*GROUP11_1,-3.291617730188741
GROUP15_1*GROUP10_1,14.475876855305291
GROUP15_1*GROUP12,0.9771741631627426
GROUP15_1*GROUP13_1,14.965377376263268
GROUP11_1*GROUP9_0,2.613178681377691
GROUP11_1*GROUP13_1,11.151224290566532
GROUP8_1*GROUP10_1,3.7743435259144733
GROUP8_1*GROUP12,0.27840479657104905
GROUP8_1*GROUP13_1,2.2993131059789556
GROUP10_1*GROUP12,3.616605019487079
