Factor,T-values
const,-15.467765215569122
GROUP1_0,57.79764329069057
GROUP1_1,43.44072102453251
GROUP1_2,33.08670037275265
GROUP1_3,25.580191275554718
GROUP1_4,25.37115184419314
GROUP5_0,-22.002086479476628
GROUP5_1,-18.191577148406303
GROUP5_2,-13.982828261189647
GROUP5_3,-11.079455493551066
GROUP5_4,-15.058034469591828
GROUP6_0,24.404771517144535
GROUP6_1,17.147465621704935
GROUP6_2,12.393193056871636
GROUP6_3,9.280404577011495
GROUP6_4,9.443040692108369
GROUP7_1,-42.344508128554544
GROUP7_2,-7.525481668921116
GROUP7_3,-6.304891963934704
GROUP7_4,-2.7043136086904016
GROUP7_5,1.6403279806666593
GROUP15_1,0.5056429999899841
GROUP15_2,-0.15405840801388357
GROUP15_3,0.5273613479429712
GROUP15_4,4.776798107203954
GROUP15_5,-3.680357399546661
GROUP11_1,-9.985162805748331
GROUP11_2,14.288760086232017
GROUP8_1,42.08437535805174
GROUP8_2,19.88169179455368
GROUP8_3,14.795442703072656
GROUP8_4,3.0485370184655314
GROUP8_5,3.72254331587514
GROUP9_0,67.6257320652807
GROUP9_1,-7.979397568166334
GROUP9_2,-9.170440660364756
GROUP9_3,-8.01904898728322
GROUP9_4,-29.930763208171868
GROUP10_1,71.16469086085351
GROUP10_2,-4.991167972832891
GROUP10_3,-3.9459668576838602
GROUP10_4,0.27231576905066973
GROUP10_5,-12.64719141696088
GROUP12,3.673823379478287
GROUP13_1,-4.3271741524165135
GROUP13_2,-18.050889536208846
GROUP13_3,5.730573988609785
GROUP13_4,-6.874571250923436
GROUP13_5,9.292057872177544
GROUP1_0*GROUP5_0,-5.402286630644889
GROUP1_0*GROUP6_0,7.026188969771335
GROUP1_0*GROUP7_1,1.7348722804309518
GROUP1_0*GROUP11_1,-10.742462044388956
GROUP1_0*GROUP8_1,-0.6235132017293481
GROUP1_0*GROUP9_0,-8.32147833442009
GROUP1_0*GROUP10_1,-2.4028706102475113
GROUP1_0*GROUP12,3.050230760107585
GROUP1_0*GROUP13_1,5.417453390374902
GROUP5_0*GROUP6_0,-0.1088569789437479
GROUP5_0*GROUP7_1,-3.153031203659778
GROUP5_0*GROUP15_1,4.856338441695552
GROUP5_0*GROUP11_1,5.4133641837399
GROUP5_0*GROUP8_1,-2.301253107715093
GROUP5_0*GROUP10_1,0.5389144817611088
GROUP5_0*GROUP13_1,3.968066796201547
GROUP6_0*GROUP7_1,2.634316444299229
GROUP6_0*GROUP11_1,-6.627718053623816
GROUP6_0*GROUP8_1,2.9093106031631395
GROUP6_0*GROUP10_1,-0.3980490424798417
GROUP6_0*GROUP12,-2.1578783436999767
GROUP6_0*GROUP13_1,-3.9718466084967883
GROUP7_1*GROUP15_1,-8.526220561536718
GROUP7_1*GROUP8_1,-6.087441680887981
GROUP7_1*GROUP10_1,1.3540995677499326
GROUP7_1*GROUP12,0.5252061083051792
GROUP7_1*GROUP13_1,-0.06646367131174914
GROUP15_1*GROUP11_1,-3.6284965583363125
GROUP15_1*GROUP10_1,11.551931640870281
GROUP15_1*GROUP12,1.17021024355236
GROUP15_1*GROUP13_1,10.829152746749703
GROUP11_1*GROUP9_0,2.745108500812068
GROUP11_1*GROUP13_1,11.040695785102221
GROUP8_1*GROUP10_1,4.146747685166578
GROUP8_1*GROUP12,0.38379625909053333
GROUP8_1*GROUP13_1,1.9910884785962004
GROUP10_1*GROUP12,3.6949509334528177
