date,r2
2018-10-03,0.2397928790522016
2018-10-04,0.18484145045985145
2018-10-05,0.11283034222219646
2018-10-08,0.24157372398441257
2018-10-09,0.25360050014421975
2018-10-11,-0.5756571219787685
2018-10-12,0.17374562252940196
2018-10-15,0.09712808928377448
2018-10-16,0.2495225958175905
2018-10-17,0.21076068028874995
2018-10-18,0.3085983036819304
2018-10-19,0.21709378473045826
2018-10-22,0.17764519895847752
2018-10-23,0.18127944170924704
2018-10-24,0.3119704663585181
2018-10-25,0.12106494557597669
2018-10-26,0.1728163724419557
2018-10-29,0.19010772502235407
2018-10-30,0.24265658427808756
2018-10-31,0.1205234872899762
2018-11-01,0.18309232992267932
2018-11-02,0.19182932720338508
2018-11-05,0.24759625887261405
2018-11-06,0.21977736837421358
2018-11-07,0.17465210173780144
2018-11-08,0.20442822587489817
2018-11-09,0.07625432884440075
2018-11-12,0.12208532232562241
2018-11-13,0.12077663376234404
2018-11-14,0.16124497340619326
2018-11-15,0.11929455621326424
2018-11-16,0.18786678241571853
2018-11-19,0.1567375457350646
2018-11-20,0.19899324872617463
2018-11-21,0.1679066719489679
2018-11-22,0.15561161591220818
2018-11-23,0.1861106131828547
2018-11-26,0.11954260715209786
2018-11-27,0.13351709050718752
2018-11-28,0.26640550324477186
2018-11-29,0.16142023465465516
2018-11-30,0.21469107301364787
2018-12-03,0.0964450538193602
2018-12-04,0.13810752765190326
2018-12-05,0.2302656363682274
2018-12-06,0.13449983440125046
2018-12-07,0.16213824240113217
2018-12-10,0.12192558401381659
2018-12-11,0.25576173685914805
2018-12-12,0.20669063472185623
2018-12-13,0.1724627012515304
2018-12-14,0.18398608971157382
2018-12-17,0.17703934423116263
2018-12-18,0.17242912232222496
2018-12-19,0.15292011069099898
2018-12-20,0.1379553787929063
2018-12-21,0.2039166119020226
2018-12-22,0.11712674603910822
2018-12-24,0.09916674960725591
2018-12-25,0.06998262885634066
2018-12-26,0.18803490612894302
2018-12-27,0.15837817172218738
