const,-12.693905442727043
GROUP1_0,26.009001495395314
GROUP1_1,26.871691565867845
GROUP1_2,22.85659837566106
GROUP1_3,18.834633946676792
GROUP1_4,14.581679375472016
GROUP5_0,-12.276367526540854
GROUP5_1,-14.356769926934916
GROUP5_2,-13.38908644878765
GROUP5_3,-13.214470053878173
GROUP5_4,-22.517702728509505
GROUP6_0,5.355809972304768
GROUP6_1,9.233081304054826
GROUP6_2,9.132979004041676
GROUP6_3,9.614089394353403
GROUP6_4,17.8990153818265
GROUP7_1,-49.316250758078716
GROUP7_2,-17.652411758967816
GROUP7_3,-6.323460072263809
GROUP7_4,-3.472072398488017
GROUP7_5,-2.2385411395179573
GROUP15_1,-0.9761533034200537
GROUP15_2,-0.27751891373977555
GROUP15_3,2.380567228839553
GROUP15_4,-3.781981948819202
GROUP15_5,5.633125031554917
GROUP11_1,-4.089366605232038
GROUP11_2,5.266231800187644
GROUP8_1,76.25866012546088
GROUP8_2,27.648029119434756
GROUP8_3,16.528141512580277
GROUP8_4,4.414212962932548
GROUP8_5,14.484127930139383
GROUP9_0,70.25987174121289
GROUP9_1,-11.077941891432472
GROUP9_2,-5.60584720737872
GROUP9_3,-6.506058345288597
GROUP9_4,-17.096716114160238
GROUP10_1,22.974561517640065
GROUP10_2,0.6463670618780861
GROUP10_3,-2.069048071796032
GROUP10_4,2.7230526565350965
GROUP10_5,-4.262231205024174
GROUP12,33.88211811216692
GROUP13_1,2.919440898422223
GROUP13_2,1.4133270475606736
GROUP13_3,-1.33321419082257
GROUP13_4,3.0958765936500146
GROUP13_5,-9.09949855226558
GROUP1_0*GROUP5_0,2.549878904943599
GROUP1_0*GROUP6_0,-3.0910135593616714
GROUP1_0*GROUP7_1,-2.7596658842512096
GROUP1_0*GROUP11_1,0.6813226479630898
GROUP1_0*GROUP8_1,1.253748721240098
GROUP1_0*GROUP9_0,1.377364117157086
GROUP1_0*GROUP10_1,2.982619405696017
GROUP1_0*GROUP12,0.030759828661862897
GROUP1_0*GROUP13_1,2.5031116231914092
GROUP5_0*GROUP6_0,4.8521480917459705
GROUP5_0*GROUP7_1,0.302784844815656
GROUP5_0*GROUP11_1,-3.0197406785802143
GROUP5_0*GROUP8_1,-1.351124811546154
GROUP5_0*GROUP9_0,1.4640949883247933
GROUP5_0*GROUP10_1,-4.181753792397995
GROUP5_0*GROUP12,-2.0691081349785563
GROUP5_0*GROUP13_1,0.3665272804606218
GROUP6_0*GROUP7_1,-1.081051765862307
GROUP6_0*GROUP11_1,2.860224808359404
GROUP6_0*GROUP8_1,3.623649287448669
GROUP6_0*GROUP9_0,-3.2127579870164578
GROUP6_0*GROUP10_1,4.6903155979981035
GROUP6_0*GROUP12,2.884152106427667
GROUP6_0*GROUP13_1,-3.1373401736927287
GROUP7_1*GROUP15_1,2.8952106324034514
GROUP7_1*GROUP8_1,0.6504284264275608
GROUP7_1*GROUP10_1,-2.9012154091514035
GROUP7_1*GROUP12,-17.952886899740765
GROUP7_1*GROUP13_1,6.171668528099758
GROUP15_1*GROUP11_1,0.18177180001856336
GROUP15_1*GROUP12,0.9547084840209247
GROUP15_1*GROUP13_1,-1.2982540842156398
GROUP8_1*GROUP9_0,2.947016655276598
GROUP8_1*GROUP10_1,-0.9608252656270861
GROUP8_1*GROUP12,0.15620153569145104
GROUP8_1*GROUP13_1,-3.9676878865291236
GROUP9_0*GROUP12,-8.339234670869649
GROUP9_0*GROUP13_1,-5.4937769088257244
GROUP10_1*GROUP12,33.90450659272428
