const,-10.881313803104199
GROUP1_0,27.380361067841616
GROUP1_1,27.53025350168856
GROUP1_2,24.175679836368943
GROUP1_3,20.445282773419674
GROUP1_4,16.16379293298841
GROUP5_0,-10.469122167680327
GROUP5_1,-12.684548939681303
GROUP5_2,-12.003838091649817
GROUP5_3,-12.612925125108353
GROUP5_4,-21.778474989082508
GROUP6_0,3.053411266401192
GROUP6_1,7.266391353736355
GROUP6_2,7.497019331865646
GROUP6_3,8.806559969580187
GROUP6_4,17.052389665016342
GROUP7_1,-45.84638757781271
GROUP7_2,-18.79246493564788
GROUP7_3,-7.934611026055332
GROUP7_4,-3.400935113709461
GROUP7_5,-0.6686253669306547
GROUP15_1,-0.5590839025777898
GROUP15_2,-4.333494026971327
GROUP15_3,4.50868267255765
GROUP15_4,-1.2595883670994525
GROUP15_5,4.891532451027366
GROUP11_1,-2.544415578509445
GROUP11_2,7.41071497443759
GROUP8_1,70.16386806815937
GROUP8_2,24.902548492358832
GROUP8_3,15.077398395795425
GROUP8_4,5.983159071399162
GROUP8_5,14.6386520033767
GROUP9_0,71.40209177566517
GROUP9_1,-11.473827400601984
GROUP9_2,-5.845151415343536
GROUP9_3,-6.4348505757502785
GROUP9_4,-17.31309195713526
GROUP10_1,25.496911278872297
GROUP10_2,-0.9799741045378189
GROUP10_3,-3.829276284857728
GROUP10_4,4.938055228756978
GROUP10_5,-5.436561819340682
GROUP12,32.071430633356144
GROUP13_1,3.1861787186237485
GROUP13_2,-2.2646828050024257
GROUP13_3,3.8329655337050137
GROUP13_4,1.0105651499258834
GROUP13_5,-9.408084699867931
GROUP1_0*GROUP5_0,4.018277958623004
GROUP1_0*GROUP6_0,-4.310740397780725
GROUP1_0*GROUP7_1,-0.8929961506981859
GROUP1_0*GROUP11_1,-0.24380650589113537
GROUP1_0*GROUP8_1,3.3348400233321467
GROUP1_0*GROUP9_0,1.0827743458014087
GROUP1_0*GROUP10_1,2.2405277367949488
GROUP1_0*GROUP12,1.8238984003836047
GROUP1_0*GROUP13_1,-3.8382037923010386
GROUP5_0*GROUP6_0,2.3493228940386763
GROUP5_0*GROUP7_1,1.2372163377630805
GROUP5_0*GROUP11_1,-2.9576395279018666
GROUP5_0*GROUP8_1,0.8777692410865726
GROUP5_0*GROUP9_0,0.7151278044578221
GROUP5_0*GROUP10_1,-4.226907879416621
GROUP5_0*GROUP12,1.0774471461194244
GROUP5_0*GROUP13_1,-6.9318385443169825
GROUP6_0*GROUP7_1,-1.3156709909956805
GROUP6_0*GROUP11_1,2.8814484849510134
GROUP6_0*GROUP8_1,0.6152413397541501
GROUP6_0*GROUP9_0,-1.510532556833862
GROUP6_0*GROUP10_1,4.6240985833875845
GROUP6_0*GROUP12,-0.0581840723495301
GROUP6_0*GROUP13_1,3.8645248565768626
GROUP7_1*GROUP15_1,1.1609911706565978
GROUP7_1*GROUP8_1,0.675083619602045
GROUP7_1*GROUP10_1,-4.320045041584602
GROUP7_1*GROUP12,-18.890243760925095
GROUP7_1*GROUP13_1,0.7549196832325341
GROUP15_1*GROUP11_1,0.20680992600555173
GROUP15_1*GROUP12,-5.703421725134616
GROUP15_1*GROUP13_1,9.037867767931782
GROUP8_1*GROUP9_0,-0.029569498138596134
GROUP8_1*GROUP10_1,-2.5224217299749063
GROUP8_1*GROUP12,-1.6763718389145144
GROUP8_1*GROUP13_1,4.582584493655091
GROUP9_0*GROUP12,-7.758456455450916
GROUP9_0*GROUP13_1,-9.516459145253506
GROUP10_1*GROUP12,36.56291764250429
