Factor,T-values
const,-8.012644255417316
GROUP1_0,54.7115591355043
GROUP1_1,43.69726192378103
GROUP1_2,32.030918162288785
GROUP1_3,23.013644804283068
GROUP1_4,19.814724801183868
GROUP5_0,-15.865636198964262
GROUP5_1,-6.9636699642344375
GROUP5_2,-4.080736119512803
GROUP5_3,-4.120798345270134
GROUP5_4,-8.045098057897452
GROUP6_0,18.369674084205126
GROUP6_1,7.239986387191017
GROUP6_2,3.380842417989089
GROUP6_3,2.910626834587646
GROUP6_4,4.5503639915841205
GROUP7_1,-7.349532244396085
GROUP7_2,12.17231479796732
GROUP7_3,3.752385572590296
GROUP7_4,1.2752283896398762
GROUP7_5,2.5064691124620198
GROUP15_1,0.46729187986959597
GROUP15_2,0.7264200565401298
GROUP15_3,-5.174476415844578
GROUP15_4,-0.2994561251877538
GROUP15_5,2.68434882177367
GROUP11_1,-11.049299507241177
GROUP11_2,22.661374682895143
GROUP8_1,31.439092035339957
GROUP8_2,18.325072384575613
GROUP8_3,3.1800349964590984
GROUP8_4,1.3086677264118058
GROUP8_5,1.9794574855020957
GROUP9_0,73.80749947283348
GROUP9_1,-15.49410923289217
GROUP9_2,-10.08415670816578
GROUP9_3,-8.384806505510912
GROUP9_4,-22.767570490004587
GROUP10_1,43.034684074484964
GROUP10_2,-4.82269280883203
GROUP10_3,-5.407806375826376
GROUP10_4,-5.186164877378798
GROUP10_5,0.8422724734072076
GROUP12,19.46421643171099
GROUP13_1,17.850431180918555
GROUP13_2,-24.154872395282364
GROUP13_3,5.890189719240125
GROUP13_4,-8.445058188203443
GROUP13_5,8.404679106780513
GROUP1_0*GROUP5_0,-2.42803869674031
GROUP1_0*GROUP6_0,4.653029021191923
GROUP1_0*GROUP7_1,0.06678131467331203
GROUP1_0*GROUP11_1,-5.915794303815146
GROUP1_0*GROUP8_1,-2.8860083010757025
GROUP1_0*GROUP9_0,-8.545201173879267
GROUP1_0*GROUP10_1,-0.5777164761755007
GROUP1_0*GROUP12,2.470747560787436
GROUP1_0*GROUP13_1,2.7023792707277914
GROUP5_0*GROUP6_0,-2.7732008765266567
GROUP5_0*GROUP7_1,0.6028250868451122
GROUP5_0*GROUP15_1,5.594760560691046
GROUP5_0*GROUP11_1,11.317247226959134
GROUP5_0*GROUP8_1,-2.715514814344911
GROUP5_0*GROUP9_0,-2.0119496353100352
GROUP5_0*GROUP10_1,2.3875911380244714
GROUP5_0*GROUP12,1.6720019325491269
GROUP5_0*GROUP13_1,-0.8933643384644931
GROUP6_0*GROUP7_1,-0.565100068782659
GROUP6_0*GROUP11_1,-10.2792007807994
GROUP6_0*GROUP8_1,2.1916201077464192
GROUP6_0*GROUP9_0,1.425830317515916
GROUP6_0*GROUP10_1,-3.1223433735673507
GROUP6_0*GROUP12,-2.041587225093873
GROUP6_0*GROUP13_1,1.7579418822368185
GROUP7_1*GROUP8_1,9.020559046690053
GROUP7_1*GROUP10_1,-0.15004616288997683
GROUP7_1*GROUP12,-5.389579204283644
GROUP7_1*GROUP13_1,-0.2742517477361953
GROUP15_1*GROUP11_1,-5.410722484035494
GROUP15_1*GROUP9_0,0.07004578146986587
GROUP15_1*GROUP10_1,2.306449059061638
GROUP15_1*GROUP12,0.17936410699717836
GROUP15_1*GROUP13_1,6.393579741590726
GROUP11_1*GROUP9_0,-5.360251994837884
GROUP11_1*GROUP13_1,7.575453136600393
GROUP8_1*GROUP10_1,-2.423360681131233
GROUP8_1*GROUP12,3.926435474343436
GROUP8_1*GROUP13_1,-6.082863480710365
GROUP10_1*GROUP12,12.991323065823078
GROUP10_1*GROUP13_1,-1.5664512270447608
