Factor,T-values
const,-6.674111953435101
GROUP1_0,51.10128869442262
GROUP1_1,40.77039315059064
GROUP1_2,30.411903248247487
GROUP1_3,21.634418823894894
GROUP1_4,18.83870800814777
GROUP5_0,-16.898724986137058
GROUP5_1,-8.849554224341201
GROUP5_2,-5.73945840388504
GROUP5_3,-5.6011151054200825
GROUP5_4,-9.767419110574117
GROUP6_0,19.38029892368507
GROUP6_1,9.261219952014795
GROUP6_2,5.190029672689541
GROUP6_3,4.706959444752334
GROUP6_4,6.5928631775879145
GROUP7_1,-9.235623313943972
GROUP7_2,8.499742346073209
GROUP7_3,4.055756504440785
GROUP7_4,4.259215823795984
GROUP7_5,2.0064724335796322
GROUP15_1,0.9117990248486484
GROUP15_2,-1.5570193094485396
GROUP15_3,-5.496218647415887
GROUP15_4,-0.4795638170301638
GROUP15_5,4.049550199113126
GROUP11_1,-10.27062555764303
GROUP11_2,25.844390780614713
GROUP8_1,26.51987421531471
GROUP8_2,18.346421958464127
GROUP8_3,2.225588995695535
GROUP8_4,0.01361469738898168
GROUP8_5,4.266265901553089
GROUP9_0,72.71642567284403
GROUP9_1,-15.09824674411125
GROUP9_2,-9.771281451207216
GROUP9_3,-7.707978469879914
GROUP9_4,-22.771807516289854
GROUP10_1,44.29940854817183
GROUP10_2,-6.360834668356853
GROUP10_3,-2.5473032021941826
GROUP10_4,-6.879041293009564
GROUP10_5,2.890435547391296
GROUP12,21.211162122436125
GROUP13_1,12.974280552487066
GROUP13_2,-19.527197929344055
GROUP13_3,9.68792313840125
GROUP13_4,-12.259199979050168
GROUP13_5,9.529765396224677
GROUP1_0*GROUP5_0,-2.1065540681970627
GROUP1_0*GROUP6_0,4.999630480700778
GROUP1_0*GROUP7_1,-0.30934198227689585
GROUP1_0*GROUP11_1,-6.145127531877932
GROUP1_0*GROUP8_1,-3.315849025678482
GROUP1_0*GROUP9_0,-8.58793644660135
GROUP1_0*GROUP10_1,-0.26441075324833685
GROUP1_0*GROUP12,4.2941794257634855
GROUP1_0*GROUP13_1,3.2685475277679976
GROUP5_0*GROUP6_0,-5.598629864684433
GROUP5_0*GROUP7_1,-0.6332560482357595
GROUP5_0*GROUP15_1,4.607065530996143
GROUP5_0*GROUP11_1,11.362447073947298
GROUP5_0*GROUP8_1,-3.19854666155161
GROUP5_0*GROUP9_0,-0.9337944675786689
GROUP5_0*GROUP10_1,2.9675862898634415
GROUP5_0*GROUP12,4.765894334693176
GROUP5_0*GROUP13_1,-0.20913672469608033
GROUP6_0*GROUP7_1,0.9003634011527922
GROUP6_0*GROUP11_1,-10.421762376824931
GROUP6_0*GROUP8_1,2.819448350340469
GROUP6_0*GROUP9_0,0.7132794433773236
GROUP6_0*GROUP10_1,-3.6624149583987657
GROUP6_0*GROUP12,-5.586129452300508
GROUP6_0*GROUP13_1,1.1759564663770898
GROUP7_1*GROUP8_1,5.874097371124005
GROUP7_1*GROUP10_1,2.696654413476419
GROUP7_1*GROUP12,-9.763463758051461
GROUP7_1*GROUP13_1,0.8629528311235507
GROUP15_1*GROUP11_1,-4.635621777958347
GROUP15_1*GROUP9_0,-1.4308466219770082
GROUP15_1*GROUP10_1,2.0272127209256574
GROUP15_1*GROUP12,-3.1426770711789285
GROUP15_1*GROUP13_1,8.082963371460421
GROUP11_1*GROUP9_0,-3.8049912635723917
GROUP11_1*GROUP13_1,6.060600692872926
GROUP8_1*GROUP10_1,1.8076844329450035
GROUP8_1*GROUP12,3.236591416016018
GROUP8_1*GROUP13_1,-3.3733658259279773
GROUP10_1*GROUP12,18.363745962519737
GROUP10_1*GROUP13_1,-5.03043835857172
