Factor,T-values
const,-5.9328618592629345
GROUP1_0,51.491502207765464
GROUP1_1,40.94690824118713
GROUP1_2,30.293722736792247
GROUP1_3,21.647365199983668
GROUP1_4,18.799544089619815
GROUP5_0,-16.89486393133639
GROUP5_1,-8.522120235887982
GROUP5_2,-5.431553963611467
GROUP5_3,-5.297257796925922
GROUP5_4,-9.464026514432879
GROUP6_0,19.53161127080429
GROUP6_1,9.046563688578425
GROUP6_2,4.993902914725564
GROUP6_3,4.440849045641706
GROUP6_4,6.326187884863112
GROUP7_1,-7.952431411714166
GROUP7_2,9.626393991167275
GROUP7_3,3.809260639093754
GROUP7_4,3.2345660347640526
GROUP7_5,3.2911205765639964
GROUP15_1,0.21736669491483043
GROUP15_2,-1.0733265371963965
GROUP15_3,-5.096809082670155
GROUP15_4,-0.16499244368050545
GROUP15_5,3.2788776986720913
GROUP11_1,-10.02731333116698
GROUP11_2,25.26362822706197
GROUP8_1,26.047635940582566
GROUP8_2,18.53977421401583
GROUP8_3,2.6290833990530253
GROUP8_4,-1.2392567200274216
GROUP8_5,4.0682908358465095
GROUP9_0,72.80269171536159
GROUP9_1,-15.22516267512906
GROUP9_2,-9.84110069823697
GROUP9_3,-7.924824217945594
GROUP9_4,-22.665819501446446
GROUP10_1,43.81939222749947
GROUP10_2,-6.490069620143801
GROUP10_3,-3.571440468275575
GROUP10_4,-5.900789019461196
GROUP10_5,1.976414677388002
GROUP12,21.593189381698274
GROUP13_1,11.79995443777118
GROUP13_2,-20.22425070014563
GROUP13_3,9.026061253634577
GROUP13_4,-11.222801630128815
GROUP13_5,8.859404477155348
GROUP1_0*GROUP5_0,-2.54433364550715
GROUP1_0*GROUP6_0,5.593798261285185
GROUP1_0*GROUP7_1,-0.19109257482699538
GROUP1_0*GROUP11_1,-6.035399418904042
GROUP1_0*GROUP8_1,-2.724687073088299
GROUP1_0*GROUP9_0,-9.3020043796358
GROUP1_0*GROUP10_1,-0.6926923990790469
GROUP1_0*GROUP12,4.775477005942117
GROUP1_0*GROUP13_1,2.882664969187564
GROUP5_0*GROUP6_0,-5.395917752747011
GROUP5_0*GROUP7_1,0.013752136558137675
GROUP5_0*GROUP15_1,5.362924338702523
GROUP5_0*GROUP11_1,11.693474960481664
GROUP5_0*GROUP8_1,-2.3657080473370664
GROUP5_0*GROUP9_0,-1.011360557557488
GROUP5_0*GROUP10_1,2.368042337756859
GROUP5_0*GROUP12,4.8487694760520625
GROUP5_0*GROUP13_1,-0.8738698501926849
GROUP6_0*GROUP7_1,0.2747007399492269
GROUP6_0*GROUP11_1,-10.666704693453875
GROUP6_0*GROUP8_1,1.9472529829680043
GROUP6_0*GROUP9_0,0.6287325386292598
GROUP6_0*GROUP10_1,-3.1954403272920247
GROUP6_0*GROUP12,-5.826736556032037
GROUP6_0*GROUP13_1,1.861293721155615
GROUP7_1*GROUP8_1,5.197104977303353
GROUP7_1*GROUP10_1,2.570580507722348
GROUP7_1*GROUP12,-8.797174718548996
GROUP7_1*GROUP13_1,0.6504298034688525
GROUP15_1*GROUP11_1,-4.5452553528278745
GROUP15_1*GROUP9_0,-0.9587560134667565
GROUP15_1*GROUP10_1,2.4808537519351903
GROUP15_1*GROUP12,-2.8026118120405257
GROUP15_1*GROUP13_1,6.144541724495924
GROUP11_1*GROUP9_0,-4.523341146147363
GROUP11_1*GROUP13_1,5.858939457752012
GROUP8_1*GROUP10_1,0.5179943506259438
GROUP8_1*GROUP12,2.9786382137632246
GROUP8_1*GROUP13_1,-2.3322500266619373
GROUP10_1*GROUP12,17.020028189513905
GROUP10_1*GROUP13_1,-4.193040257271237
