Factor,T-values
const,-12.102041190913623
GROUP1_0,55.78881858329586
GROUP1_1,43.77394157406025
GROUP1_2,32.146667448419926
GROUP1_3,23.338327792904924
GROUP1_4,20.56849067566049
GROUP5_0,-16.939883769524446
GROUP5_1,-7.892671090759653
GROUP5_2,-4.100720472497174
GROUP5_3,-3.799738904310468
GROUP5_4,-6.804042291319472
GROUP6_0,19.582062381630905
GROUP6_1,8.46330044669941
GROUP6_2,3.6498331811451745
GROUP6_3,2.6995453427481886
GROUP6_4,3.435210097707376
GROUP7_1,-5.126556591307173
GROUP7_2,11.755808559706725
GROUP7_3,5.237766838758057
GROUP7_4,2.1247729909467563
GROUP7_5,3.2234285462156476
GROUP15_1,2.2990722843904736
GROUP15_2,-1.3911355892353032
GROUP15_3,-2.488086318124626
GROUP15_4,-2.250627794154976
GROUP15_5,1.6285789891305016
GROUP11_1,-10.043504897505173
GROUP11_2,23.689866350915203
GROUP8_1,35.7321314051979
GROUP8_2,19.656288479023228
GROUP8_3,5.662877855618046
GROUP8_4,-3.4000351867010083
GROUP8_5,1.0075222994835342
GROUP9_0,71.44251078009353
GROUP9_1,-14.357376770041885
GROUP9_2,-10.18882357840883
GROUP9_3,-8.727726634428283
GROUP9_4,-22.52241180530505
GROUP10_1,39.20658322310347
GROUP10_2,-9.356112268531142
GROUP10_3,-2.0402210267636764
GROUP10_4,-5.367766713895105
GROUP10_5,1.3677273342219203
GROUP12,19.44909011813482
GROUP13_1,7.33189001410934
GROUP13_2,-21.382739516811377
GROUP13_3,4.179126958342605
GROUP13_4,-6.164992034736025
GROUP13_5,6.365665033385639
GROUP1_0*GROUP5_0,-2.3901091653426785
GROUP1_0*GROUP6_0,4.978175041252838
GROUP1_0*GROUP7_1,1.3349920627208156
GROUP1_0*GROUP11_1,-6.65127602698268
GROUP1_0*GROUP8_1,-2.6356833706039775
GROUP1_0*GROUP9_0,-8.059764811560166
GROUP1_0*GROUP10_1,0.2673613376024955
GROUP1_0*GROUP12,6.908899328088611
GROUP1_0*GROUP13_1,-0.6909529179345784
GROUP5_0*GROUP6_0,-3.8263986254387468
GROUP5_0*GROUP7_1,2.4670094582761735
GROUP5_0*GROUP15_1,6.205346668973857
GROUP5_0*GROUP11_1,11.948442136450362
GROUP5_0*GROUP8_1,-3.1120945449474124
GROUP5_0*GROUP9_0,-0.8429048498489823
GROUP5_0*GROUP10_1,2.1435410560233725
GROUP5_0*GROUP12,3.2563454450416596
GROUP5_0*GROUP13_1,-2.4050676987789523
GROUP6_0*GROUP7_1,-2.87698621281736
GROUP6_0*GROUP11_1,-11.147437718208502
GROUP6_0*GROUP8_1,2.9457810022038444
GROUP6_0*GROUP9_0,0.5705736970827783
GROUP6_0*GROUP10_1,-2.504896997436009
GROUP6_0*GROUP12,-4.456932679534994
GROUP6_0*GROUP13_1,3.6367287068891208
GROUP7_1*GROUP8_1,9.43142546487579
GROUP7_1*GROUP10_1,1.718527982993764
GROUP7_1*GROUP12,-11.17655478943624
GROUP7_1*GROUP13_1,7.045996452002439
GROUP15_1*GROUP11_1,-6.133444400925228
GROUP15_1*GROUP9_0,0.9304623352038474
GROUP15_1*GROUP10_1,3.1175357475054732
GROUP15_1*GROUP12,-1.7860492523534235
GROUP15_1*GROUP13_1,6.832707695239125
GROUP11_1*GROUP9_0,-2.5853303245657133
GROUP11_1*GROUP13_1,14.672999334287555
GROUP8_1*GROUP10_1,-3.3687608482451217
GROUP8_1*GROUP12,0.8260502238130768
GROUP8_1*GROUP13_1,-12.244138174704036
GROUP10_1*GROUP12,18.492458887886293
GROUP10_1*GROUP13_1,-8.615711833385655
