Factor,T-values
const,3.7039366947176866
GROUP1_0,50.062797629967754
GROUP1_1,38.511128797815424
GROUP1_2,26.731748844023517
GROUP1_3,23.886492288440618
GROUP1_4,22.621450514774693
GROUP5_0,-18.499287102674643
GROUP5_1,-16.110214610722256
GROUP5_2,-14.736697917056294
GROUP5_3,-12.695967543413355
GROUP5_4,-15.34381210532465
GROUP6_0,16.79518825878871
GROUP6_1,13.49866140549705
GROUP6_2,13.058133610435938
GROUP6_3,11.325771564722663
GROUP6_4,12.49309473088066
GROUP7_1,-28.82890948235227
GROUP7_2,-3.309068894194517
GROUP7_3,-0.9199279549233461
GROUP7_4,-7.971846312341597
GROUP7_5,-11.809657088566716
GROUP15_1,0.28436323990934337
GROUP15_2,4.259733339781661
GROUP15_3,1.061131414294348
GROUP15_4,-2.2885724788835358
GROUP15_5,-0.6546529392827345
GROUP11_1,-10.516791527393606
GROUP11_2,7.233209798604027
GROUP8_1,28.04764719518325
GROUP8_2,2.6416792803653033
GROUP8_3,0.3623844873084608
GROUP8_4,4.164191434363597
GROUP8_5,7.625845409081028
GROUP9_0,25.145407325383143
GROUP9_1,4.244459522609356
GROUP9_2,-4.5064616602411665
GROUP9_3,-4.9217019735367264
GROUP9_4,-19.024959693258065
GROUP10_1,29.42708565381583
GROUP10_2,3.900774704933498
GROUP10_3,1.2019691220851592
GROUP10_4,-7.79778948756292
GROUP10_5,3.7501579928446267
GROUP12,2.8694894767754295
GROUP13_1,-6.221119396182142
GROUP13_2,-6.374749628788069
GROUP13_3,3.1844845620616935
GROUP13_4,-7.13652842704121
GROUP13_5,12.534850638990765
GROUP1_0*GROUP5_0,-1.8258116248544176
GROUP1_0*GROUP6_0,1.7375390051399262
GROUP1_0*GROUP7_1,-2.1893225977317057
GROUP1_0*GROUP11_1,-5.061886600966508
GROUP1_0*GROUP8_1,1.4657193545954228
GROUP1_0*GROUP9_0,1.8349312357262586
GROUP1_0*GROUP10_1,6.173351157325922
GROUP1_0*GROUP12,-1.6318780303203857
GROUP1_0*GROUP13_1,1.1691212817745968
GROUP5_0*GROUP6_0,-2.869565914378947
GROUP5_0*GROUP7_1,-3.8686401737361624
GROUP5_0*GROUP11_1,3.252304982909778
GROUP5_0*GROUP8_1,-4.0269557970253285
GROUP5_0*GROUP9_0,-0.061610825732557675
GROUP5_0*GROUP10_1,-0.6079643203261712
GROUP5_0*GROUP12,-5.687404681627334
GROUP5_0*GROUP13_1,10.288862916229855
GROUP6_0*GROUP7_1,3.8447146218117116
GROUP6_0*GROUP11_1,-4.575087621763437
GROUP6_0*GROUP8_1,5.084990851221109
GROUP6_0*GROUP9_0,0.5293569615725515
GROUP6_0*GROUP10_1,0.6337600362887427
GROUP6_0*GROUP12,5.906302080118357
GROUP6_0*GROUP13_1,-8.891373494813468
GROUP7_1*GROUP8_1,5.85612041058782
GROUP7_1*GROUP10_1,11.285351933494283
GROUP7_1*GROUP12,4.224966868638614
GROUP7_1*GROUP13_1,-2.6120617335566774
GROUP15_1*GROUP11_1,1.0889658807590055
GROUP15_1*GROUP9_0,0.05638379722384412
GROUP15_1*GROUP12,0.07687153109386105
GROUP15_1*GROUP13_1,0.8077094026770452
GROUP11_1*GROUP9_0,25.34706032992752
GROUP8_1*GROUP9_0,0.7443218715060218
GROUP8_1*GROUP10_1,-9.002464592279845
GROUP8_1*GROUP13_1,-7.165448528219325
GROUP9_0*GROUP13_1,-4.255921760038435
GROUP10_1*GROUP12,3.4600533287552677
