Factor,T-values
const,4.296634838687774
GROUP1_0,50.71646390584967
GROUP1_1,39.15258831993878
GROUP1_2,27.02932525847661
GROUP1_3,24.62480261687857
GROUP1_4,23.409255441711544
GROUP5_0,-18.434427773884007
GROUP5_1,-15.695607302156912
GROUP5_2,-14.482035160095942
GROUP5_3,-12.284946565346738
GROUP5_4,-14.893254669548647
GROUP6_0,17.176105519269356
GROUP6_1,13.308364235075462
GROUP6_2,13.01377324270319
GROUP6_3,11.049733585634591
GROUP6_4,12.105231870659562
GROUP7_1,-28.713702857370897
GROUP7_2,-5.369105947928564
GROUP7_3,-3.4979396632531015
GROUP7_4,-4.560953119447539
GROUP7_5,-11.453130402423275
GROUP15_1,1.538707996652177
GROUP15_2,4.51941034429151
GROUP15_3,-0.7706459372274593
GROUP15_4,-2.0361597582777278
GROUP15_5,0.11807980975898776
GROUP11_1,-11.97838528565249
GROUP11_2,7.956279362806331
GROUP8_1,27.76631876665696
GROUP8_2,4.077715395837044
GROUP8_3,-0.37053021757205645
GROUP8_4,6.31546894926531
GROUP8_5,4.620556027808009
GROUP9_0,25.37826133062041
GROUP9_1,3.833100081764078
GROUP9_2,-4.243710576738255
GROUP9_3,-5.010379190805998
GROUP9_4,-18.827802516409882
GROUP10_1,30.62578836635473
GROUP10_2,3.002308646955331
GROUP10_3,0.46986761868977456
GROUP10_4,-5.7377588125807755
GROUP10_5,1.8369530328603092
GROUP12,2.9066722141666643
GROUP13_1,-6.518964083363643
GROUP13_2,-5.957333188822343
GROUP13_3,1.9557415471978403
GROUP13_4,-5.021967159790393
GROUP13_5,10.147166986342512
GROUP1_0*GROUP5_0,-0.987628774172766
GROUP1_0*GROUP6_0,1.1481856882416996
GROUP1_0*GROUP7_1,0.11568325791538689
GROUP1_0*GROUP11_1,-7.467002144175121
GROUP1_0*GROUP8_1,-1.4403109768321583
GROUP1_0*GROUP9_0,2.082053008596658
GROUP1_0*GROUP10_1,5.260471688863919
GROUP1_0*GROUP12,-1.7314174626138767
GROUP1_0*GROUP13_1,-0.03674154857457282
GROUP5_0*GROUP6_0,-3.0754443121958612
GROUP5_0*GROUP7_1,-3.1064636515160835
GROUP5_0*GROUP11_1,3.6105168840584008
GROUP5_0*GROUP8_1,-4.447715889269107
GROUP5_0*GROUP9_0,-0.7634547706854793
GROUP5_0*GROUP10_1,-0.7560096378178804
GROUP5_0*GROUP12,-5.800388894541098
GROUP5_0*GROUP13_1,9.687425866719957
GROUP6_0*GROUP7_1,3.0772493319296648
GROUP6_0*GROUP11_1,-5.070698282370878
GROUP6_0*GROUP8_1,5.998369902459086
GROUP6_0*GROUP9_0,1.2999516940759808
GROUP6_0*GROUP10_1,0.9462486218101038
GROUP6_0*GROUP12,6.045195392252365
GROUP6_0*GROUP13_1,-8.313479332364118
GROUP7_1*GROUP8_1,9.912768207614217
GROUP7_1*GROUP10_1,11.607065671284111
GROUP7_1*GROUP12,3.569753657444117
GROUP7_1*GROUP13_1,-1.9769604587983183
GROUP15_1*GROUP11_1,0.5993487183827086
GROUP15_1*GROUP9_0,0.6206084675225951
GROUP15_1*GROUP12,-0.7641989278043066
GROUP15_1*GROUP13_1,1.347067884230572
GROUP11_1*GROUP9_0,24.508143384441503
GROUP8_1*GROUP9_0,3.6341269655906414
GROUP8_1*GROUP10_1,-12.872633429876508
GROUP8_1*GROUP13_1,-13.469882095678138
GROUP9_0*GROUP13_1,-7.167291579455413
GROUP10_1*GROUP12,4.0697709813500005
