Factor,T-values
const,-0.7983259329736876
GROUP1_0,47.301462692434
GROUP1_1,36.68320609010204
GROUP1_2,25.775840426755373
GROUP1_3,22.35507449056119
GROUP1_4,22.797078516502495
GROUP5_0,-14.542024644795307
GROUP5_1,-11.931734560172064
GROUP5_2,-11.268465655628262
GROUP5_3,-10.086192891867908
GROUP5_4,-13.512659542355184
GROUP6_0,12.156061367579765
GROUP6_1,9.00329298295958
GROUP6_2,9.841087288696794
GROUP6_3,8.950095155962295
GROUP6_4,11.11302088208007
GROUP7_1,-27.430299734892348
GROUP7_2,-5.397441536292483
GROUP7_3,-9.172485944593083
GROUP7_4,-8.382557840477228
GROUP7_5,-1.585847921889356
GROUP15_1,-1.1204311443186308
GROUP15_2,4.513897505146549
GROUP15_3,1.4800653582681793
GROUP15_4,1.0722160640324634
GROUP15_5,-5.692883609371333
GROUP11_1,-10.67238443260602
GROUP11_2,4.636293767378948
GROUP8_1,20.84498785572344
GROUP8_2,-1.3345611988232988
GROUP8_3,-2.4604462861529344
GROUP8_4,7.022240917707855
GROUP8_5,8.187840005290216
GROUP9_0,19.592393630896797
GROUP9_1,5.473389306132919
GROUP9_2,-2.6384165888403937
GROUP9_3,-3.9928175277101263
GROUP9_4,-17.511132935953388
GROUP10_1,20.792679001124185
GROUP10_2,6.195869001765362
GROUP10_3,-1.1088731641650638
GROUP10_4,0.20719728193291023
GROUP10_5,-4.443071663722776
GROUP12,1.4118222282425799
GROUP13_1,-14.206857305213028
GROUP13_2,-3.6150335329144068
GROUP13_3,0.5075899120501028
GROUP13_4,2.9497613098058872
GROUP13_5,-0.9864658048634432
GROUP1_0*GROUP5_0,3.2711149577658816
GROUP1_0*GROUP6_0,-2.160407761688963
GROUP1_0*GROUP7_1,3.895226292218365
GROUP1_0*GROUP11_1,-5.173116421217968
GROUP1_0*GROUP8_1,-2.6409921200654485
GROUP1_0*GROUP9_0,2.682137494419403
GROUP1_0*GROUP10_1,8.863885491274358
GROUP1_0*GROUP12,-0.9744065198788826
GROUP1_0*GROUP13_1,-3.8230863940450583
GROUP5_0*GROUP6_0,0.7297346286195758
GROUP5_0*GROUP7_1,-6.266828713549845
GROUP5_0*GROUP11_1,1.819847846782292
GROUP5_0*GROUP8_1,3.18888239242625
GROUP5_0*GROUP9_0,2.844411197655667
GROUP5_0*GROUP10_1,4.187899921706042
GROUP5_0*GROUP12,-1.9489398651702203
GROUP5_0*GROUP13_1,11.881476327864819
GROUP6_0*GROUP7_1,5.646951871163199
GROUP6_0*GROUP11_1,-3.472230053089059
GROUP6_0*GROUP8_1,-2.6741599870307455
GROUP6_0*GROUP9_0,-3.135992785340026
GROUP6_0*GROUP10_1,-4.468148684913673
GROUP6_0*GROUP12,2.1795494606629515
GROUP6_0*GROUP13_1,-10.761774072646146
GROUP7_1*GROUP8_1,1.1186789355409055
GROUP7_1*GROUP10_1,13.942984047156573
GROUP7_1*GROUP12,2.137412629866015
GROUP7_1*GROUP13_1,3.6291170797623535
GROUP15_1*GROUP11_1,0.12616317039293032
GROUP15_1*GROUP9_0,-0.04333669826990231
GROUP15_1*GROUP12,-2.4971241498726227
GROUP15_1*GROUP13_1,-1.8659897254085904
GROUP11_1*GROUP9_0,28.94796371891526
GROUP8_1*GROUP9_0,2.7706430314121193
GROUP8_1*GROUP10_1,1.0587279499461404
GROUP8_1*GROUP13_1,-0.8570210774372813
GROUP9_0*GROUP13_1,2.9503181711959128
GROUP10_1*GROUP12,1.3541916640365028
