Factor,T-values
const,3.717022839029827
GROUP1_0,51.19674680299481
GROUP1_1,39.22878701150997
GROUP1_2,27.237260402686513
GROUP1_3,24.891244412348026
GROUP1_4,23.474608585208312
GROUP5_0,-17.55678571479426
GROUP5_1,-15.361516212931479
GROUP5_2,-14.036314743395145
GROUP5_3,-11.79294354025816
GROUP5_4,-14.701894481186256
GROUP6_0,16.29012376095148
GROUP6_1,13.00448470270207
GROUP6_2,12.576982719244809
GROUP6_3,10.561953612945498
GROUP6_4,11.926735136666586
GROUP7_1,-27.620114251712234
GROUP7_2,-4.524256604634897
GROUP7_3,-4.152875039234861
GROUP7_4,-5.366150408936525
GROUP7_5,-12.347937451739858
GROUP15_1,1.3596033322383754
GROUP15_2,4.147196979143697
GROUP15_3,-0.3913944189579769
GROUP15_4,-1.6399552526380357
GROUP15_5,-0.557208038716229
GROUP11_1,-12.451277871554932
GROUP11_2,7.944520297655888
GROUP8_1,27.669859029835926
GROUP8_2,3.9210389788042623
GROUP8_3,-0.5745735768791845
GROUP8_4,6.465518654867785
GROUP8_5,5.1448275216703525
GROUP9_0,26.032458465504593
GROUP9_1,3.5754161957239017
GROUP9_2,-4.413043932879741
GROUP9_3,-5.076414062447651
GROUP9_4,-18.892293934073365
GROUP10_1,29.72089255503515
GROUP10_2,2.422070362797396
GROUP10_3,0.681875645965605
GROUP10_4,-6.66631026504872
GROUP10_5,3.6745912332195756
GROUP12,2.855580724861839
GROUP13_1,-6.45976348650387
GROUP13_2,-7.362237505925636
GROUP13_3,2.7168110347266237
GROUP13_4,-5.724599187023862
GROUP13_5,11.418025344177213
GROUP1_0*GROUP5_0,-1.4225499857227402
GROUP1_0*GROUP6_0,1.4545269369515537
GROUP1_0*GROUP7_1,-0.37552537022777494
GROUP1_0*GROUP11_1,-8.105250111682565
GROUP1_0*GROUP8_1,-1.4327253940741647
GROUP1_0*GROUP9_0,2.6656030704249547
GROUP1_0*GROUP10_1,5.530266626622523
GROUP1_0*GROUP12,-1.5868000504286988
GROUP1_0*GROUP13_1,0.114542125547593
GROUP5_0*GROUP6_0,-2.8552497590924246
GROUP5_0*GROUP7_1,-2.6867884015576795
GROUP5_0*GROUP11_1,2.416208006454561
GROUP5_0*GROUP8_1,-4.7191504253324155
GROUP5_0*GROUP9_0,0.1367262328885345
GROUP5_0*GROUP10_1,-0.660462953173273
GROUP5_0*GROUP12,-5.695858613679274
GROUP5_0*GROUP13_1,9.384854129237109
GROUP6_0*GROUP7_1,2.733725965570176
GROUP6_0*GROUP11_1,-3.8059424843908123
GROUP6_0*GROUP8_1,6.306344049018229
GROUP6_0*GROUP9_0,0.31947585527816963
GROUP6_0*GROUP10_1,0.7650813343710934
GROUP6_0*GROUP12,5.895328944518048
GROUP6_0*GROUP13_1,-8.040229385643952
GROUP7_1*GROUP8_1,10.031529268226604
GROUP7_1*GROUP10_1,12.240878450335098
GROUP7_1*GROUP12,4.181387117302774
GROUP7_1*GROUP13_1,-1.6960611716441467
GROUP15_1*GROUP11_1,0.8723535320063743
GROUP15_1*GROUP9_0,0.6472135370174126
GROUP15_1*GROUP12,-0.1578067913256374
GROUP15_1*GROUP13_1,1.0493691872504909
GROUP11_1*GROUP9_0,24.776366924116097
GROUP8_1*GROUP9_0,2.810879242960497
GROUP8_1*GROUP10_1,-12.650635154071077
GROUP8_1*GROUP13_1,-13.895574387726786
GROUP9_0*GROUP13_1,-5.628817201297872
GROUP10_1*GROUP12,3.5092970697827366
