Factor,T-values
const,2.7756030481519813
GROUP1_0,50.31057714248239
GROUP1_1,39.43521815806092
GROUP1_2,26.487092932517804
GROUP1_3,23.21423143056694
GROUP1_4,22.853670381045895
GROUP5_0,-17.666557053177655
GROUP5_1,-15.747420924139908
GROUP5_2,-15.504730182132509
GROUP5_3,-13.481326114530335
GROUP5_4,-15.356946029437726
GROUP6_0,16.16450504059171
GROUP6_1,12.95150572672453
GROUP6_2,13.970172918402522
GROUP6_3,12.2651156795886
GROUP6_4,12.740618688324844
GROUP7_1,-26.699510650869126
GROUP7_2,-4.476244113481461
GROUP7_3,-2.842234484118183
GROUP7_4,-7.267841925931803
GROUP7_5,-11.407898452292
GROUP15_1,1.0226055788130286
GROUP15_2,3.989077917974059
GROUP15_3,2.0695830780876396
GROUP15_4,-1.2181993455936038
GROUP15_5,-2.617598956961678
GROUP11_1,-12.561503594624126
GROUP11_2,4.465818868842575
GROUP8_1,29.734492181784315
GROUP8_2,2.457129835807805
GROUP8_3,-0.7909048618801662
GROUP8_4,5.408649385006235
GROUP8_5,7.321204480552887
GROUP9_0,22.60558574259624
GROUP9_1,5.205872136612666
GROUP9_2,-3.768159978869198
GROUP9_3,-4.539572459485647
GROUP9_4,-18.15379136641198
GROUP10_1,28.097511409057308
GROUP10_2,3.029251574497778
GROUP10_3,0.26435512347671386
GROUP10_4,-7.069273605084033
GROUP10_5,4.656524560505143
GROUP12,2.4679693040825343
GROUP13_1,-7.405351332533676
GROUP13_2,-8.893949692736633
GROUP13_3,4.338674486804885
GROUP13_4,-5.559697487077614
GROUP13_5,10.520597091158933
GROUP1_0*GROUP5_0,-0.2099966739029385
GROUP1_0*GROUP6_0,-0.057450302165280305
GROUP1_0*GROUP7_1,-1.881190564161544
GROUP1_0*GROUP11_1,-3.5722534163049366
GROUP1_0*GROUP8_1,0.5337108603374833
GROUP1_0*GROUP9_0,2.3847689898003948
GROUP1_0*GROUP10_1,8.967432769621889
GROUP1_0*GROUP12,-1.5475602303057276
GROUP1_0*GROUP13_1,2.329965138442569
GROUP5_0*GROUP6_0,-0.5335539032262484
GROUP5_0*GROUP7_1,-6.1070907057607835
GROUP5_0*GROUP11_1,2.478636158108576
GROUP5_0*GROUP8_1,-4.291923691155759
GROUP5_0*GROUP9_0,-0.9449706510743218
GROUP5_0*GROUP10_1,1.8943761539996722
GROUP5_0*GROUP12,-5.283318556631921
GROUP5_0*GROUP13_1,12.326181578744755
GROUP6_0*GROUP7_1,6.0244564058912315
GROUP6_0*GROUP11_1,-4.444579524787494
GROUP6_0*GROUP8_1,5.373220193509721
GROUP6_0*GROUP9_0,1.2467357571027797
GROUP6_0*GROUP10_1,-2.1546362029164636
GROUP6_0*GROUP12,5.474414302956021
GROUP6_0*GROUP13_1,-11.068478044816715
GROUP7_1*GROUP8_1,6.866567492409349
GROUP7_1*GROUP10_1,13.645921284710985
GROUP7_1*GROUP12,3.7877303384795056
GROUP7_1*GROUP13_1,-4.966042099697438
GROUP15_1*GROUP11_1,0.1749287334785432
GROUP15_1*GROUP9_0,1.8916816040630673
GROUP15_1*GROUP12,-0.3860392122358481
GROUP15_1*GROUP13_1,1.3845720082105035
GROUP11_1*GROUP9_0,26.89052973955947
GROUP8_1*GROUP9_0,-0.02068981973902905
GROUP8_1*GROUP10_1,-8.564812038069793
GROUP8_1*GROUP13_1,-7.021469834058598
GROUP9_0*GROUP13_1,-3.1453186053850537
GROUP10_1*GROUP12,3.593158149493167
