Factor,T-values
const,3.936399998534827
GROUP1_0,50.37599426860178
GROUP1_1,39.21041311703397
GROUP1_2,27.237742205841116
GROUP1_3,24.244419745034
GROUP1_4,23.156770588257476
GROUP5_0,-16.95792265175691
GROUP5_1,-14.593989569317827
GROUP5_2,-13.557245902359359
GROUP5_3,-12.124963823869955
GROUP5_4,-14.651682252444528
GROUP6_0,15.17291263507205
GROUP6_1,11.91280248313322
GROUP6_2,11.862152191055351
GROUP6_3,10.671459074867348
GROUP6_4,11.783061175445397
GROUP7_1,-27.867489968913613
GROUP7_2,-3.7337789115529545
GROUP7_3,-0.6321580088889348
GROUP7_4,-7.754375250884677
GROUP7_5,-11.868269059561788
GROUP15_1,0.5529049593689386
GROUP15_2,5.426141525386166
GROUP15_3,-0.26512143496115814
GROUP15_4,-1.6650051560893362
GROUP15_5,-1.5224470285796976
GROUP11_1,-9.88939500144454
GROUP11_2,6.152924334744236
GROUP8_1,27.770645277550354
GROUP8_2,2.3387997058447887
GROUP8_3,0.6466670359319444
GROUP8_4,5.037809539178808
GROUP8_5,7.376628299800787
GROUP9_0,24.50001700493487
GROUP9_1,3.971772417615063
GROUP9_2,-4.029480520703095
GROUP9_3,-4.987692961908267
GROUP9_4,-18.35232057090599
GROUP10_1,29.10565041380587
GROUP10_2,3.680323437877773
GROUP10_3,0.8582328110024077
GROUP10_4,-7.828419582270002
GROUP10_5,4.451516189387412
GROUP12,2.9653354835238384
GROUP13_1,-6.056787111972885
GROUP13_2,-6.461525235239509
GROUP13_3,3.329047362178202
GROUP13_4,-7.432665003419119
GROUP13_5,12.827453999822406
GROUP1_0*GROUP5_0,-1.5087224385798823
GROUP1_0*GROUP6_0,1.1832904698152622
GROUP1_0*GROUP7_1,-1.8607446926569853
GROUP1_0*GROUP11_1,-4.369964660049294
GROUP1_0*GROUP8_1,1.864557036029454
GROUP1_0*GROUP9_0,0.7426260993728949
GROUP1_0*GROUP10_1,6.7020780385522025
GROUP1_0*GROUP12,-1.4425846037994445
GROUP1_0*GROUP13_1,1.4739255271424643
GROUP5_0*GROUP6_0,-3.1338820452559153
GROUP5_0*GROUP7_1,-5.784271897769817
GROUP5_0*GROUP11_1,3.2139842087997788
GROUP5_0*GROUP8_1,-3.802788313719862
GROUP5_0*GROUP9_0,-0.43313706762256016
GROUP5_0*GROUP10_1,0.05586582449361289
GROUP5_0*GROUP12,-5.426563020585508
GROUP5_0*GROUP13_1,12.100345176852022
GROUP6_0*GROUP7_1,5.8569424384267865
GROUP6_0*GROUP11_1,-4.553804315466342
GROUP6_0*GROUP8_1,4.950877362381281
GROUP6_0*GROUP9_0,0.9754419069024363
GROUP6_0*GROUP10_1,-0.05938947556420392
GROUP6_0*GROUP12,5.662420098533672
GROUP6_0*GROUP13_1,-10.653471667965777
GROUP7_1*GROUP8_1,6.169686345816413
GROUP7_1*GROUP10_1,11.755259778578905
GROUP7_1*GROUP12,4.233116087891165
GROUP7_1*GROUP13_1,-3.9714105067091836
GROUP15_1*GROUP11_1,0.8453402418599257
GROUP15_1*GROUP9_0,1.2765350483134916
GROUP15_1*GROUP12,0.09256171143064743
GROUP15_1*GROUP13_1,-0.4555844401073564
GROUP11_1*GROUP9_0,24.199288524121684
GROUP8_1*GROUP9_0,-0.5174968333500064
GROUP8_1*GROUP10_1,-8.051248987516983
GROUP8_1*GROUP13_1,-8.009097300013126
GROUP9_0*GROUP13_1,-3.055437969569524
GROUP10_1*GROUP12,3.2007117517609975
