date,r2
2018-10-03,-0.00046920080804158104
2018-10-04,-0.011381217290655998
2018-10-05,-0.0029161807718260935
2018-10-08,-0.0011548279958077945
2018-10-09,-0.004052855099487385
2018-10-11,-0.023438886336541342
2018-10-12,-0.07323439664919462
2018-10-15,0.021039716890036142
2018-10-16,0.03355578651227609
2018-10-17,0.06054742468765173
2018-10-18,0.10286107245592402
2018-10-19,0.09547393423425898
2018-10-22,0.1417021544231304
2018-10-23,0.16168577007602736
2018-10-24,0.2682186703022795
2018-10-25,0.13294387471771651
2018-10-26,0.19643730551241456
2018-10-29,0.07816451231403365
2018-10-30,0.19814592074779525
2018-10-31,0.2753442099947344
2018-11-01,0.11290031562249314
2018-11-02,0.24742118842111238
2018-11-05,0.24059154059721777
2018-11-06,0.14542455195779702
2018-11-07,0.09014925076729363
2018-11-08,0.2003612737966789
2018-11-09,-0.12327621846992476
2018-11-12,0.07464901975376748
2018-11-13,0.19505557177215915
2018-11-14,0.13711825776332953
2018-11-15,0.04422330266112118
2018-11-16,0.12035886946466023
2018-11-19,0.10676993850800476
2018-11-20,0.18614314575713264
2018-11-21,0.23274426481806876
2018-11-22,-0.027001205318162302
2018-11-23,0.2521472957990363
2018-11-26,0.11594273888523965
2018-11-27,0.15807154170369064
2018-11-28,0.23576274666443675
2018-11-29,0.06499636766303363
2018-11-30,0.2287915242387789
2018-12-03,-0.014214920979377155
2018-12-04,0.034743429789148794
2018-12-05,0.21562432205148563
2018-12-06,0.15101522860561556
2018-12-07,-0.07585215699062564
2018-12-10,0.0810696008294266
2018-12-11,0.14336123933475386
2018-12-12,0.10746281834839455
2018-12-13,0.05831002868633561
2018-12-14,0.12722686135174333
2018-12-17,0.05076682416108291
2018-12-18,0.17019398775402594
2018-12-19,0.1341656176485384
2018-12-20,0.11304627573519521
2018-12-21,0.09176173304850177
2018-12-22,-0.005483276683929672
2018-12-24,-0.00449148859559334
2018-12-25,-0.0006277791385422837
2018-12-26,-0.016341835206622024
2018-12-27,-0.0003922853381828073
