date,r2
2018-10-03,0.33122064237656046
2018-10-04,0.07141724936128935
2018-10-05,0.11935849109085395
2018-10-08,0.1525238934278208
2018-10-09,0.16929390130867417
2018-10-11,0.09576788556803073
2018-10-12,0.10518942461108427
2018-10-15,0.1649584107363551
2018-10-16,0.21671969243688227
2018-10-17,0.18656285941471173
2018-10-18,0.20424291141153172
2018-10-19,0.1460920071735673
2018-10-22,0.13480672416948725
2018-10-23,0.11956356407034785
2018-10-24,0.19150684037675536
2018-10-25,0.15267281798750099
2018-10-26,0.18986819276337463
2018-10-29,0.16712467343288961
2018-10-30,0.2187358242166294
2018-10-31,0.15398004281478883
2018-11-01,0.16202077909042123
2018-11-02,0.16997465444351967
2018-11-05,0.06088937793041638
2018-11-06,0.05692317433820493
2018-11-07,0.09315556303857697
2018-11-08,0.15593333880406113
2018-11-09,0.11221404500208165
2018-11-12,0.12144834270344329
2018-11-13,0.08881160556170864
2018-11-14,0.15847706994028432
2018-11-15,0.1086054080894353
2018-11-16,0.24810697758520883
2018-11-19,0.10038490217985585
2018-11-20,0.04534149755804717
2018-11-21,0.081767946246456
2018-11-22,0.11404057506875798
2018-11-23,0.07483759401864154
2018-11-26,0.09337726711142325
2018-11-27,0.10545913042794053
2018-11-28,0.04813811248773525
2018-11-29,0.11162737409081236
2018-11-30,0.26029387989185415
2018-12-03,0.13092181707874295
2018-12-04,0.12384770798564304
2018-12-05,0.23690089251032986
2018-12-06,0.15975590979670018
2018-12-07,0.15938845584552164
2018-12-10,0.0983218944416333
2018-12-11,0.05412282572154925
2018-12-12,0.11815759105490797
2018-12-13,0.10590751489326866
2018-12-14,0.14544292035159334
2018-12-17,0.02959645662313981
2018-12-18,0.16140019596666455
2018-12-19,0.10924480887896126
2018-12-20,0.14916398832178612
2018-12-21,0.14844902026966544
2018-12-22,0.20480823488198407
2018-12-24,0.0785644695833545
2018-12-25,0.061205225906010075
2018-12-26,0.19346480575508385
2018-12-27,0.19029995001240085
